signal_bar,entry_bar,entry_price,exit_price,sl_dist,lot_size,hold_bars,exit_reason,pnl_pips,pnl_yen,r_mult,session,jst_hour,period
2022-01-10 11:40:00,2022-01-10 11:45:00,115.3385,115.27407142857142,0.04307142857142716,11.608623548922438,4,stop,6.442857142857861,7479.27031509229,1.495854063018458,欧州 15-21JST,20,IS
2022-01-10 11:55:00,2022-01-10 12:00:00,115.314,115.2815,0.04699999999999908,10.638297872340633,2,stop,3.2499999999998863,3457.446808510585,0.6914893617021171,欧州 15-21JST,20,IS
2022-01-10 12:00:00,2022-01-10 12:05:00,115.2345,115.23103571428571,0.05203571428571406,9.6087851750172,6,stop,0.346428571428703,332.87577213465084,0.06657515442693017,NY   21-03JST,21,IS
2022-01-10 12:15:00,2022-01-10 12:20:00,115.213,115.23621428571428,0.05721428571428687,8.739076154806316,3,stop,-2.3214285714288962,-2028.7141073660357,-0.4057428214732071,NY   21-03JST,21,IS
2022-01-10 12:25:00,2022-01-10 12:30:00,115.20249999999999,115.23925,0.05725000000000031,8.733624454148424,2,stop,-3.675000000001205,-3209.6069869005983,-0.6419213973801197,NY   21-03JST,21,IS
2022-01-10 12:30:00,2022-01-10 12:35:00,115.19200000000001,115.24275,0.050749999999999726,9.852216748768527,1,stop,-5.074999999999363,-4999.9999999994,-0.99999999999988,NY   21-03JST,21,IS
2022-01-10 12:50:00,2022-01-10 12:55:00,115.277,115.26214285714286,0.05114285714285671,9.776536312849244,3,stop,1.4857142857138683,1452.513966480051,0.2905027932960102,NY   21-03JST,21,IS
2022-01-10 12:55:00,2022-01-10 13:00:00,115.244,115.26325,0.05224999999999876,9.56937799043085,2,stop,-1.9249999999999545,-1842.105263157895,-0.368421052631579,NY   21-03JST,21,IS
2022-01-10 13:00:00,2022-01-10 13:05:00,115.233,115.26753571428571,0.05153571428571167,9.702009702010194,4,stop,-3.4535714285709673,-3350.6583506580732,-0.6701316701316147,NY   21-03JST,22,IS
2022-01-10 13:05:00,2022-01-10 13:10:00,115.2325,115.26535714285716,0.049357142857141004,10.130246020260874,3,stop,-3.2857142857153576,-3328.50940665823,-0.665701881331646,NY   21-03JST,22,IS
2022-01-10 13:15:00,2022-01-10 13:20:00,115.2475,115.29414285714286,0.046642857142853496,10.719754977029934,1,stop,-4.664285714285654,-5000.0000000003265,-1.0000000000000653,NY   21-03JST,22,IS
2022-01-10 15:50:00,2022-01-10 15:55:00,115.1265,115.14017857142858,0.051678571428567466,9.675190048376692,2,stop,-1.3678571428584974,-1323.4277816185509,-0.26468555632371016,NY   21-03JST,0,IS
2022-01-10 15:55:00,2022-01-10 18:00:00,115.092,115.14371428571428,0.051714285714281924,9.668508287293527,1,stop,-5.171428571428294,-5000.000000000098,-1.0000000000000195,NY   21-03JST,0,IS
2022-01-11 16:05:00,2022-01-11 16:10:00,115.405,115.43892857142856,0.05392857142857009,9.271523178808177,2,stop,-3.392857142856087,-3145.69536423751,-0.629139072847502,NY   21-03JST,1,IS
2022-01-11 16:10:00,2022-01-11 16:15:00,115.4125,115.40910714285714,0.05410714285714339,9.24092409240915,5,stop,0.3392857142856087,313.5313531352129,0.06270627062704258,NY   21-03JST,1,IS
2022-01-11 16:25:00,2022-01-11 16:30:00,115.38149999999999,115.40846428571427,0.0534642857142852,9.352037408149723,2,stop,-2.696428571428555,-2521.710086840357,-0.5043420173680714,NY   21-03JST,1,IS
2022-01-12 14:20:00,2022-01-12 14:25:00,115.11850000000001,115.12557142857142,0.07857142857142817,6.363636363636396,2,stop,-0.7071428571407523,-449.9999999986629,-0.08999999999973257,NY   21-03JST,23,IS
2022-01-12 14:25:00,2022-01-12 14:30:00,115.0945,115.14946428571429,0.08196428571428628,6.100217864923705,3,stop,-5.496428571429135,-3352.941176470909,-0.6705882352941818,NY   21-03JST,23,IS
2022-01-12 14:30:00,2022-01-12 14:35:00,115.1195,115.16978571428572,0.08478571428571513,5.897219882055544,3,stop,-5.028571428572093,-2965.4591406911795,-0.5930918281382359,NY   21-03JST,23,IS
2022-01-12 14:50:00,2022-01-12 14:55:00,115.0865,114.91282142857143,0.06932142857143068,7.212776919113639,6,stop,17.367857142856735,12527.047913446002,2.5054095826892,NY   21-03JST,23,IS
2022-01-12 14:55:00,2022-01-12 15:00:00,115.10050000000001,114.91264285714287,0.06914285714285942,7.231404958677448,5,stop,18.78571428571405,13584.710743801035,2.7169421487602072,NY   21-03JST,23,IS
2022-01-12 15:05:00,2022-01-12 15:10:00,115.0875,114.91264285714287,0.06914285714286043,7.231404958677342,3,stop,17.485714285713527,12644.628099172405,2.528925619834481,NY   21-03JST,0,IS
2022-01-12 15:10:00,2022-01-12 15:15:00,115.06200000000001,114.91478571428573,0.07128571428571766,7.014028056111893,2,stop,14.721428571428419,10325.651302604614,2.065130260520923,NY   21-03JST,0,IS
2022-01-12 15:15:00,2022-01-12 15:20:00,115.0275,114.9587142857143,0.07421428571428988,6.737247353223876,2,stop,6.878571428570979,4634.26371511012,0.9268527430220239,NY   21-03JST,0,IS
2022-01-12 15:20:00,2022-01-12 15:25:00,114.9075,114.99000000000001,0.08250000000000515,6.060606060605682,1,stop,-8.250000000001023,-5000.000000000308,-1.0000000000000617,NY   21-03JST,0,IS
2022-01-12 15:40:00,2022-01-12 15:45:00,114.958,114.80357142857144,0.07807142857143187,6.404391582799363,6,stop,15.44285714285536,9890.210430007588,1.9780420860015175,NY   21-03JST,0,IS
2022-01-12 15:45:00,2022-01-12 15:50:00,114.90450000000001,114.80342857142858,0.07792857142857404,6.416131989000702,5,stop,10.107142857143003,6484.876260311517,1.2969752520623035,NY   21-03JST,0,IS
2022-01-12 15:50:00,2022-01-12 15:55:00,114.864,114.80442857142859,0.07892857142857375,6.334841628959089,4,stop,5.957142857141662,3773.7556561077286,0.7547511312215457,NY   21-03JST,0,IS
2022-01-12 15:55:00,2022-01-12 16:00:00,114.8475,114.80317857142859,0.07767857142857489,6.4367816091951155,3,stop,4.432142857140775,2852.8735632169237,0.5705747126433848,NY   21-03JST,0,IS
2022-01-12 16:00:00,2022-01-12 16:05:00,114.8415,114.80182142857144,0.07632142857143062,6.55124005615331,2,stop,3.96785714285528,2599.4384651367536,0.5198876930273507,NY   21-03JST,1,IS
2022-01-12 16:05:00,2022-01-12 16:10:00,114.747,114.60035714285715,0.07935714285714315,6.3006300630062775,24,stop,14.664285714285086,9239.423942393809,1.8478847884787617,NY   21-03JST,1,IS
2022-01-12 16:10:00,2022-01-12 16:15:00,114.809,114.60242857142858,0.08142857142856944,6.140350877193133,23,stop,20.65714285714222,12684.210526315706,2.5368421052631414,NY   21-03JST,1,IS
2022-01-12 16:20:00,2022-01-12 16:25:00,114.73949999999999,114.59953571428571,0.07853571428571168,6.366530241018856,21,stop,13.99642857142851,8910.868576625995,1.782173715325199,NY   21-03JST,1,IS
2022-01-12 16:25:00,2022-01-12 16:30:00,114.7375,114.59492857142857,0.07392857142856814,6.76328502415489,19,stop,14.257142857142924,9642.51207729516,1.928502415459032,NY   21-03JST,1,IS
2022-01-12 16:40:00,2022-01-12 16:45:00,114.74600000000001,114.59657142857142,0.057071428571424984,8.760951188986784,8,stop,14.942857142858657,13091.36420525872,2.618272841051744,NY   21-03JST,1,IS
2022-01-12 16:55:00,2022-01-12 17:00:00,114.72999999999999,114.58717857142857,0.047678571428566636,10.486891385768844,5,stop,14.282142857142333,14977.528089888596,2.9955056179777193,NY   21-03JST,1,IS
2022-01-12 17:00:00,2022-01-12 17:05:00,114.715,114.58592857142857,0.04642857142856777,10.769230769231617,4,stop,12.907142857143583,13900.000000001877,2.7800000000003755,NY   21-03JST,2,IS
2022-01-12 17:05:00,2022-01-12 17:10:00,114.65549999999999,114.58975,0.050249999999995305,9.950248756219835,3,stop,6.57499999999942,6542.288557213965,1.3084577114427929,NY   21-03JST,2,IS
2022-01-12 17:10:00,2022-01-12 17:15:00,114.59649999999999,114.59096428571428,0.05146428571428174,9.715475364331075,2,stop,0.5535714285713311,537.8209576682327,0.10756419153364655,NY   21-03JST,2,IS
2022-01-12 17:15:00,2022-01-12 17:20:00,114.574,114.56889285714286,0.04789285714285439,10.439970171514394,8,stop,0.5107142857141866,533.1841909022388,0.10663683818044777,NY   21-03JST,2,IS
2022-01-12 17:20:00,2022-01-12 17:25:00,114.55350000000001,114.56532142857142,0.044321428571427034,11.281224818694993,7,stop,-1.1821428571408887,-1333.6019339220802,-0.26672038678441606,NY   21-03JST,2,IS
2022-01-12 17:30:00,2022-01-12 17:35:00,114.55950000000001,114.56471428571429,0.04371428571428331,11.437908496732655,5,stop,-0.521428571427407,-596.4052287568708,-0.11928104575137416,NY   21-03JST,2,IS
2022-01-12 17:35:00,2022-01-12 17:40:00,114.5615,114.56557142857143,0.04457142857142519,11.21794871794957,4,stop,-0.4071428571435831,-456.7307692316183,-0.09134615384632366,NY   21-03JST,2,IS
2022-01-12 17:45:00,2022-01-12 17:50:00,114.5385,114.56589285714286,0.04489285714285428,11.137629276054808,2,stop,-2.7392857142856997,-3050.9148766907115,-0.6101829753381423,NY   21-03JST,2,IS
2022-01-12 17:50:00,2022-01-12 17:55:00,114.53450000000001,114.57628571428572,0.0417857142857108,11.965811965812964,1,stop,-4.178571428570876,-4999.999999999756,-0.9999999999999513,NY   21-03JST,2,IS
2022-01-12 17:55:00,2022-01-12 18:00:00,114.5235,114.56428571428572,0.040785714285711094,12.259194395797806,1,stop,-4.07857142857182,-5000.00000000087,-1.000000000000174,NY   21-03JST,2,IS
2022-01-13 08:30:00,2022-01-13 08:35:00,114.411,114.45685714285715,0.045857142857140536,10.903426791277811,1,stop,-4.5857142857144595,-5000.000000000443,-1.0000000000000886,欧州 15-21JST,17,IS
2022-01-13 12:40:00,2022-01-13 12:45:00,114.2635,114.30146428571429,0.03796428571428935,13.170272812792719,1,stop,-3.7964285714295443,-5000.000000000803,-1.0000000000001605,NY   21-03JST,21,IS
2022-01-13 14:00:00,2022-01-13 14:05:00,114.24600000000001,114.2285357142857,0.06603571428570985,7.57166035695021,3,stop,1.7464285714311245,1322.3363980550234,0.2644672796110047,NY   21-03JST,23,IS
2022-01-13 14:05:00,2022-01-13 14:10:00,114.19999999999999,114.23135714285714,0.0688571428571387,7.261410788382181,2,stop,-3.1357142857146414,-2276.970954357242,-0.45539419087144845,NY   21-03JST,23,IS
2022-01-13 14:15:00,2022-01-13 14:20:00,114.18100000000001,114.25032142857144,0.06932142857142663,7.21277691911406,2,stop,-6.932142857142765,-5000.000000000073,-1.0000000000000147,NY   21-03JST,23,IS
2022-01-13 17:00:00,2022-01-13 17:05:00,114.05000000000001,114.04082142857143,0.04082142857142961,12.248468941382015,6,stop,0.9178571428577698,1124.2344706919027,0.22484689413838055,NY   21-03JST,2,IS
2022-01-13 17:25:00,2022-01-13 17:30:00,114.0155,114.04889285714286,0.03339285714285519,14.973262032086437,1,stop,-3.3392857142857224,-5000.000000000305,-1.0000000000000608,NY   21-03JST,2,IS
2022-01-14 00:55:00,2022-01-14 01:00:00,113.923,113.979,0.056500000000001806,8.849557522123611,2,stop,-5.5999999999997385,-4955.75221238899,-0.991150442477798,東京 09-15JST,9,IS
2022-01-14 01:00:00,2022-01-14 01:05:00,113.9245,113.98860714285713,0.06410714285714444,7.79944289693574,1,stop,-6.4107142857139365,-4999.9999999996035,-0.9999999999999207,東京 09-15JST,10,IS
2022-01-14 01:35:00,2022-01-14 01:40:00,113.8505,113.87117857142857,0.06967857142857119,7.175807278318836,4,stop,-2.0678571428575765,-1483.854433624099,-0.2967708867248198,東京 09-15JST,10,IS
2022-01-14 01:40:00,2022-01-14 01:45:00,113.8295,113.87967857142858,0.07117857142857124,7.024586051179146,4,stop,-5.0178571428588725,-3524.8369292536077,-0.7049673858507215,東京 09-15JST,10,IS
2022-01-14 01:45:00,2022-01-14 01:50:00,113.8295,113.82017857142857,0.07117857142857124,7.024586051179146,6,stop,0.9321428571425372,654.7917711989742,0.13095835423979482,東京 09-15JST,10,IS
2022-01-14 02:10:00,2022-01-14 02:15:00,113.80850000000001,113.81142857142858,0.05242857142857308,9.536784741144114,3,stop,-0.2928571428569171,-279.2915531332909,-0.05585831062665818,東京 09-15JST,11,IS
2022-01-14 02:15:00,2022-01-14 02:20:00,113.8075,113.81307142857143,0.05407142857142994,9.247027741082988,2,stop,-0.5571428571428783,-515.1915455746431,-0.10303830911492862,東京 09-15JST,11,IS
2022-01-14 02:25:00,2022-01-14 02:30:00,113.7955,113.79682142857142,0.05032142857142625,9.936124911285058,2,stop,-0.1321428571415595,-131.2987934692632,-0.026259758693852636,東京 09-15JST,11,IS
2022-01-14 02:35:00,2022-01-14 02:40:00,113.77850000000001,113.82978571428572,0.051285714285712505,9.749303621170256,3,stop,-5.128571428571149,-4999.999999999902,-0.9999999999999803,東京 09-15JST,11,IS
2022-01-14 02:50:00,2022-01-14 02:55:00,113.789,113.68542857142856,0.046428571428569806,10.769230769231145,10,stop,10.357142857144197,11153.846153847986,2.230769230769597,東京 09-15JST,11,IS
2022-01-14 03:15:00,2022-01-14 03:20:00,113.7675,113.68367857142856,0.04467857142856652,11.191047162271413,5,stop,8.382142857144004,9380.495603519501,1.8760991207039002,東京 09-15JST,12,IS
2022-01-14 03:25:00,2022-01-14 03:30:00,113.695,113.67946428571427,0.04046428571427997,12.356575463373334,3,stop,1.5535714285718427,1919.682259488869,0.3839364518977738,東京 09-15JST,12,IS
2022-01-14 03:30:00,2022-01-14 03:35:00,113.6765,113.6795357142857,0.04053571428570889,12.33480176211618,2,stop,-0.3035714285701374,-374.44933920550574,-0.07488986784110115,東京 09-15JST,12,IS
2022-01-18 08:45:00,2022-01-18 08:50:00,114.67750000000001,114.72767857142858,0.05017857142857553,9.964412811387087,1,stop,-5.017857142857451,-4999.999999999899,-0.9999999999999798,欧州 15-21JST,17,IS
2022-01-18 09:10:00,2022-01-18 09:15:00,114.5735,114.59296428571427,0.05646428571428735,8.855154965211636,2,stop,-1.9464285714278162,-1723.5926628708817,-0.34471853257417634,欧州 15-21JST,18,IS
2022-01-18 09:15:00,2022-01-18 09:20:00,114.5555,114.59714285714286,0.05814285714285867,8.599508599508374,2,stop,-4.164285714286109,-3581.0810810813264,-0.7162162162162653,欧州 15-21JST,18,IS
2022-01-19 04:20:00,2022-01-19 04:25:00,114.46000000000001,114.41957142857143,0.03757142857142627,13.30798479087534,3,stop,4.04285714285777,5380.228136883293,1.0760456273766585,東京 09-15JST,13,IS
2022-01-19 04:30:00,2022-01-19 04:35:00,114.44399999999999,114.44203571428572,0.0375357142857108,13.320647002855662,2,stop,0.19642857142656567,261.6555661248501,0.05233111322497002,東京 09-15JST,13,IS
2022-01-19 04:35:00,2022-01-19 04:40:00,114.40450000000001,114.44410714285715,0.039607142857139115,12.62398557258911,1,stop,-3.960714285713607,-4999.999999999615,-0.9999999999999231,東京 09-15JST,13,IS
2022-01-19 04:50:00,2022-01-19 04:55:00,114.4135,114.30499999999999,0.039499999999993714,12.65822784810328,6,stop,10.850000000000648,13734.17721519288,2.746835443038576,東京 09-15JST,13,IS
2022-01-19 04:55:00,2022-01-19 05:00:00,114.37950000000001,114.30610714285714,0.0406071428571378,12.313104661391156,5,stop,7.339285714286348,9036.939313986075,1.807387862797215,東京 09-15JST,13,IS
2022-01-19 05:00:00,2022-01-19 05:05:00,114.358,114.30596428571428,0.04046428571428099,12.356575463373021,4,stop,5.203571428572218,6429.8323036204365,1.2859664607240873,東京 09-15JST,14,IS
2022-01-19 05:05:00,2022-01-19 05:10:00,114.3485,114.307,0.04149999999999717,12.048192771085159,3,stop,4.14999999999992,5000.000000000245,1.0000000000000488,東京 09-15JST,14,IS
2022-01-19 05:10:00,2022-01-19 05:15:00,114.334,114.30792857142858,0.04242857142856999,11.784511784512183,2,stop,2.607142857142719,3072.3905723905136,0.6144781144781027,東京 09-15JST,14,IS
2022-01-19 05:15:00,2022-01-19 05:20:00,114.311,114.29599999999999,0.04299999999999723,11.627906976744937,5,stop,1.500000000001478,1744.1860465134591,0.34883720930269185,東京 09-15JST,14,IS
2022-01-19 05:20:00,2022-01-19 05:25:00,114.299,114.29678571428572,0.04378571428571222,11.419249592170196,4,stop,0.22142857142881667,252.8548123983344,0.05057096247966688,東京 09-15JST,14,IS
2022-01-19 05:30:00,2022-01-19 05:35:00,114.285,114.29582142857143,0.042821428571425964,11.676396997498626,2,stop,-1.0821428571432534,-1263.5529608012068,-0.2527105921602414,東京 09-15JST,14,IS
2022-01-19 05:35:00,2022-01-19 05:40:00,114.292,114.25832142857143,0.04232142857142662,11.814345991561725,2,stop,3.3678571428566784,3978.902953586132,0.7957805907172264,東京 09-15JST,14,IS
2022-01-19 05:40:00,2022-01-19 05:45:00,114.29400000000001,114.24932142857142,0.04182142857142728,11.955593509821036,2,stop,4.4678571428590885,5341.588385997367,1.0683176771994736,東京 09-15JST,14,IS
2022-01-19 05:45:00,2022-01-19 05:50:00,114.219,114.26235714285714,0.043357142857141796,11.53212520593109,1,stop,-4.335714285714687,-5000.000000000585,-1.000000000000117,東京 09-15JST,14,IS
2022-01-19 05:50:00,2022-01-19 05:55:00,114.249,114.27353571428571,0.04453571428571479,11.226944667201156,2,stop,-2.453571428571877,-2754.6110665602155,-0.550922213312043,東京 09-15JST,14,IS
2022-01-19 06:00:00,2022-01-19 06:05:00,114.26599999999999,114.28164285714286,0.046142857142858214,10.835913312693247,6,stop,-1.564285714286484,-1695.0464396292778,-0.33900928792585555,欧州 15-21JST,15,IS
2022-01-19 14:50:00,2022-01-19 14:55:00,114.3325,114.26528571428572,0.04328571428571187,11.551155115512197,5,stop,6.721428571427168,7764.026402639077,1.5528052805278154,NY   21-03JST,23,IS
2022-01-19 15:05:00,2022-01-19 15:10:00,114.27350000000001,114.26757142857143,0.0455714285714259,10.971786833856443,2,stop,0.5928571428583496,650.4702194370989,0.13009404388741977,NY   21-03JST,0,IS
2022-01-19 15:10:00,2022-01-19 15:15:00,114.25200000000001,114.29742857142858,0.04542857142856909,11.006289308176667,2,stop,-4.542857142857315,-5000.000000000447,-1.0000000000000893,NY   21-03JST,0,IS
2022-01-19 16:10:00,2022-01-19 16:15:00,114.2705,114.26567857142858,0.053178571428568536,9.402283411686208,7,stop,0.4821428571418096,453.32437877674295,0.0906648757553486,NY   21-03JST,1,IS
2022-01-20 01:10:00,2022-01-20 01:15:00,114.1745,114.07489285714286,0.04339285714285625,11.522633744856206,2,stop,9.960714285713834,11477.36625514375,2.29547325102875,東京 09-15JST,10,IS
2022-01-20 01:15:00,2022-01-20 01:20:00,114.0445,114.09082142857143,0.052821428571428033,9.465855307640394,2,stop,-4.632142857143151,-4384.719405003704,-0.8769438810007408,東京 09-15JST,10,IS
2022-01-20 10:20:00,2022-01-20 10:25:00,114.2945,114.27853571428571,0.03903571428571188,12.808783165600058,5,stop,1.5964285714289872,2044.830741080256,0.4089661482160512,欧州 15-21JST,19,IS
2022-01-20 10:30:00,2022-01-20 10:35:00,114.28049999999999,114.28049999999999,0.04099999999999885,12.195121951219853,3,stop,0.0,0.0,0.0,欧州 15-21JST,19,IS
2022-01-20 10:35:00,2022-01-20 10:40:00,114.247,114.28132142857143,0.04132142857142591,12.100259291271307,4,stop,-3.4321428571431056,-4152.981849611631,-0.8305963699223262,欧州 15-21JST,19,IS
2022-01-20 13:45:00,2022-01-20 13:50:00,114.09049999999999,114.04092857142858,0.03892857142857155,12.844036697247667,3,stop,4.95714285714115,6366.972477062008,1.2733944954124015,NY   21-03JST,22,IS
2022-01-20 13:50:00,2022-01-20 13:55:00,114.068,114.04167857142858,0.03967857142857006,12.601260126013036,2,stop,2.632142857142128,3316.8316831675124,0.6633663366335025,NY   21-03JST,22,IS
2022-01-20 13:55:00,2022-01-20 14:00:00,114.054,114.06292857142857,0.04192857142857065,11.925042589438041,2,stop,-0.8928571428569398,-1064.7359454852972,-0.21294718909705943,NY   21-03JST,22,IS
2022-01-20 14:00:00,2022-01-20 14:05:00,114.037,114.08189285714286,0.04489285714285529,11.137629276054556,1,stop,-4.489285714285529,-5000.0,-1.0,NY   21-03JST,23,IS
2022-01-21 00:10:00,2022-01-21 00:15:00,113.87299999999999,113.924,0.056500000000000786,8.84955752212377,3,stop,-5.100000000001614,-4513.274336284551,-0.9026548672569102,東京 09-15JST,9,IS
2022-01-21 00:50:00,2022-01-21 00:55:00,113.814,113.79821428571428,0.060714285714286324,8.235294117646976,4,stop,1.5785714285712515,1299.9999999998413,0.25999999999996826,東京 09-15JST,9,IS
2022-01-21 00:55:00,2022-01-21 01:00:00,113.8015,113.80024999999999,0.06275000000000018,7.968127490039818,3,stop,0.1250000000013074,99.60159362653947,0.019920318725307893,東京 09-15JST,9,IS
2022-01-21 17:30:00,2022-01-21 17:35:00,113.67500000000001,113.67335714285714,0.04285714285714042,11.666666666667329,6,stop,0.16428571428690475,191.66666666806643,0.03833333333361329,NY   21-03JST,2,IS
2022-01-21 17:35:00,2022-01-21 17:40:00,113.67850000000001,113.67121428571429,0.04071428571428421,12.280701754386419,5,stop,0.7285714285728773,894.7368421070753,0.17894736842141507,NY   21-03JST,2,IS
2022-01-21 17:40:00,2022-01-21 17:45:00,113.6625,113.67221428571429,0.04171428571428493,11.98630136986324,4,stop,-0.9714285714295556,-1164.3835616450372,-0.23287671232900745,NY   21-03JST,2,IS
2022-01-21 17:45:00,2022-01-21 17:50:00,113.648,113.67189285714285,0.041392857142855836,12.079378774806248,3,stop,-2.3892857142854496,-2886.1087144087446,-0.5772217428817489,NY   21-03JST,2,IS
2022-01-21 17:55:00,2022-01-21 18:00:00,113.644,113.68446428571428,0.04046428571428505,12.356575463371783,2,stop,-4.046428571427896,-4999.999999999247,-0.9999999999998493,NY   21-03JST,2,IS
2022-01-21 18:20:00,2022-01-21 18:25:00,113.638,113.66939285714287,0.031392857142857826,15.92718998862309,1,stop,-3.1392857142861885,-5000.000000000647,-1.0000000000001292,深夜 03-09JST,3,IS
2022-01-25 02:15:00,2022-01-25 02:20:00,113.7775,113.79800000000002,0.04600000000000039,10.869565217391212,7,stop,-2.050000000001262,-2228.2608695665704,-0.4456521739133141,東京 09-15JST,11,IS
2022-01-27 18:50:00,2022-01-27 18:55:00,115.18950000000001,115.20664285714287,0.04564285714285887,10.95461658841899,8,stop,-1.7142857142857792,-1877.9342723004695,-0.3755868544600939,深夜 03-09JST,3,IS
2022-01-27 18:55:00,2022-01-27 19:00:00,115.2105,115.20510714285714,0.04410714285714436,11.336032388663583,6,stop,0.5392857142851426,611.3360323879951,0.12226720647759903,深夜 03-09JST,3,IS
2022-01-28 13:35:00,2022-01-28 13:40:00,115.32900000000001,115.3162142857143,0.058214285714287585,8.588957055214447,2,stop,1.2785714285712402,1098.1595092022567,0.21963190184045134,NY   21-03JST,22,IS
2022-01-28 13:40:00,2022-01-28 13:45:00,115.31549999999999,115.37882142857141,0.06332142857142944,7.896221094190529,1,stop,-6.332142857142742,-4999.99999999984,-0.999999999999968,NY   21-03JST,22,IS
2022-01-28 13:55:00,2022-01-28 14:00:00,115.32749999999999,115.39842857142855,0.07092857142857108,7.049345417925513,3,stop,-7.092857142856701,-4999.999999999713,-0.9999999999999425,NY   21-03JST,22,IS
2022-01-28 14:00:00,2022-01-28 14:05:00,115.348,115.40614285714287,0.0711428571428568,7.02811244979923,2,stop,-5.814285714286882,-4086.3453815269445,-0.8172690763053889,NY   21-03JST,23,IS
2022-01-28 14:25:00,2022-01-28 14:30:00,115.41550000000001,115.22335714285714,0.07185714285714186,6.95825049701799,5,stop,19.214285714286916,13369.78131212826,2.673956262425652,NY   21-03JST,23,IS
