ticker,entry_date,exit_date,entry_px,exit_px,stop_px,ret_pct,reason,hold_days
1333.T,2023-11-13,2024-03-18,865.9,894.5,865.9,3.3,time,126
1333.T,2024-05-09,2024-08-05,1020.0,887.9,914.0,-12.95,stop_base,88
1333.T,2024-09-27,2024-11-06,1001.0,927.9,932.3,-7.3,stop_base,40
1301.T,2022-07-28,2022-12-01,3256.5,3292.2,2935.8,1.09,time,126
1301.T,2023-01-31,2023-02-06,3412.4,3229.8,3256.5,-5.35,stop_base,6
1377.T,2022-08-25,2022-10-11,4748.0,4028.7,4089.8,-15.15,stop_base,47
1332.T,2021-07-27,2021-08-02,501.5,503.3,452.0,0.35,earnings_close,6
1332.T,2021-09-03,2021-10-05,542.4,542.1,542.4,-0.05,stop_breakeven,32
1332.T,2023-06-06,2023-10-10,593.7,675.6,593.7,13.78,time,126
1332.T,2023-11-27,2024-04-01,688.3,890.0,688.3,29.3,time,126
1332.T,2024-07-18,2024-08-02,853.7,785.7,789.6,-7.97,stop_base,15
1332.T,2024-11-11,2024-12-18,911.4,844.3,855.9,-7.36,stop_base,37
1379.T,2020-05-28,2020-10-02,1714.2,1905.3,1714.2,11.15,time,127
1515.T,2020-11-27,2021-02-01,438.2,437.4,438.2,-0.19,stop_breakeven,66
1515.T,2021-02-25,2021-05-17,524.4,507.3,524.4,-3.25,stop_breakeven,81
1515.T,2023-03-01,2023-07-05,657.2,844.3,657.2,28.48,time,126
1515.T,2023-08-31,2023-09-29,927.8,924.6,927.8,-0.35,stop_breakeven,29
1515.T,2023-11-13,2023-12-08,950.4,943.0,950.4,-0.78,stop_breakeven,25
1419.T,2021-03-12,2021-07-16,1633.3,2632.6,1633.3,61.18,time,126
1419.T,2021-09-07,2021-09-30,2270.0,2257.5,2270.0,-0.55,stop_breakeven,23
1419.T,2023-02-27,2023-07-03,2924.3,3071.5,2924.3,5.04,time,126
1419.T,2023-07-12,2023-10-11,3253.8,2916.6,2925.7,-10.36,stop_base,91
1419.T,2023-12-22,2024-04-26,3499.9,3973.9,3499.9,13.54,time,126
1419.T,2024-07-12,2024-10-24,4243.4,3544.1,3563.1,-16.48,stop_base,104
1417.T,2021-03-22,2021-07-26,1599.5,1795.1,1599.5,12.23,time,126
1417.T,2021-07-27,2021-11-11,1828.3,1824.4,1828.3,-0.21,stop_breakeven,107
1417.T,2023-08-15,2023-11-13,1709.2,1664.3,1709.2,-2.63,stop_breakeven,90
1417.T,2024-01-04,2024-02-14,1753.9,1635.2,1663.8,-6.77,stop_base,41
1417.T,2024-07-31,2024-08-01,2015.3,1910.3,1914.5,-5.21,stop_base,1
1417.T,2024-12-19,2025-04-04,2192.6,1993.2,2056.6,-9.09,stop_base,106
1433.T,2020-12-28,2021-01-27,1533.1,1523.2,1533.1,-0.64,stop_breakeven,30
1433.T,2021-03-10,2021-04-30,1624.3,1455.5,1458.2,-10.39,stop_base,51
1662.T,2020-01-06,2020-01-28,471.1,424.6,425.6,-9.87,stop_base,22
1662.T,2022-01-05,2022-01-21,425.4,423.5,425.4,-0.45,stop_breakeven,16
1662.T,2022-07-28,2022-11-08,564.4,685.6,564.4,21.48,earnings_close,103
1662.T,2022-11-10,2023-02-08,709.3,712.7,574.9,0.48,earnings_close,90
1662.T,2023-02-10,2023-03-20,744.0,742.3,744.0,-0.23,stop_breakeven,38
1662.T,2023-07-10,2023-08-07,786.7,896.0,786.7,13.9,earnings_close,28
1662.T,2023-09-06,2023-10-04,917.3,908.5,917.3,-0.96,stop_breakeven,28
1662.T,2023-11-21,2024-02-07,1030.2,1095.6,1030.2,6.35,earnings_close,78
1662.T,2024-03-19,2024-06-04,1211.9,1204.5,1211.9,-0.61,stop_breakeven,77
1518.T,2021-07-13,2021-11-16,159.6,219.7,159.6,37.68,time,126
1518.T,2022-07-21,2022-09-16,557.8,548.0,557.8,-1.75,stop_breakeven,57
1518.T,2023-02-13,2023-03-14,603.5,600.1,603.5,-0.55,stop_breakeven,29
1518.T,2024-07-08,2024-08-05,1042.2,748.2,839.1,-28.2,stop_base,28
1518.T,2024-09-27,2024-10-29,947.7,812.8,817.8,-14.23,stop_base,32
1414.T,2020-06-01,2020-10-05,1076.1,1114.1,1076.1,3.54,time,126
1414.T,2020-11-11,2020-12-08,1181.5,1088.1,1090.2,-7.9,stop_base,27
1414.T,2022-06-07,2022-06-20,1311.3,1304.5,1311.3,-0.51,stop_breakeven,13
1414.T,2022-08-12,2022-11-08,1444.3,1448.9,1285.6,0.31,earnings_close,88
1429.T,2020-02-13,2020-02-25,521.0,467.4,469.8,-10.3,stop_base,12
1429.T,2020-10-13,2020-11-13,604.0,499.9,504.8,-17.23,stop_base,31
1429.T,2022-10-31,2023-03-06,632.7,796.7,632.7,25.92,time,126
1429.T,2023-05-24,2023-06-26,813.6,754.2,755.1,-7.3,stop_base,33
1429.T,2023-07-19,2023-11-22,802.0,798.5,802.0,-0.44,stop_breakeven,126
1605.T,2021-09-24,2022-01-28,674.9,952.8,674.9,41.16,time,126
1605.T,2022-06-08,2022-06-23,1484.7,1227.6,1242.9,-17.31,stop_base,15
1605.T,2022-08-22,2022-09-07,1330.3,1297.4,1330.3,-2.47,stop_breakeven,16
1605.T,2022-11-01,2022-11-15,1336.3,1320.8,1336.3,-1.17,stop_breakeven,14
1605.T,2023-07-19,2023-11-22,1541.8,1907.4,1541.8,23.71,time,126
1605.T,2024-01-16,2024-05-21,1894.0,2249.9,1894.0,18.79,time,126
1605.T,2024-06-03,2024-06-05,2290.5,2134.2,2151.7,-6.82,stop_base,2
1605.T,2024-07-02,2024-08-02,2337.1,1976.5,2091.3,-15.43,stop_base,31
1663.T,2023-02-09,2023-03-16,2002.4,1998.6,2002.4,-0.19,stop_breakeven,35
1663.T,2023-04-18,2023-08-16,2288.2,2245.6,2288.2,-1.86,stop_breakeven,120
1663.T,2023-09-15,2023-11-15,2491.1,2102.1,2213.8,-15.62,stop_base,61
1663.T,2024-05-21,2024-06-19,3587.8,3412.8,3587.8,-4.88,stop_breakeven,29
1663.T,2024-10-07,2024-10-23,3431.3,3084.2,3094.0,-10.11,stop_base,16
1720.T,2021-06-28,2021-11-01,651.0,688.3,651.0,5.73,time,126
1720.T,2023-04-24,2023-05-30,623.5,620.0,623.5,-0.57,stop_breakeven,36
1720.T,2023-07-24,2023-10-19,661.5,660.9,661.5,-0.09,stop_breakeven,87
1720.T,2023-11-17,2024-03-22,724.0,777.2,724.0,7.35,time,126
1719.T,2020-01-07,2020-02-20,719.2,633.3,634.8,-11.93,stop_base,44
1719.T,2021-07-12,2021-10-22,674.4,618.2,620.3,-8.33,stop_base,102
1719.T,2023-05-15,2023-09-19,866.5,1093.9,866.5,26.24,time,127
1719.T,2024-01-04,2024-02-06,1008.3,1079.0,1008.3,7.01,earnings_close,33
1719.T,2024-02-08,2024-06-13,1101.0,997.0,950.1,-9.45,time,126
1721.T,2020-01-20,2020-02-10,2649.0,2442.1,2527.3,-7.81,stop_base,21
1721.T,2023-08-08,2023-10-03,2815.1,2808.7,2815.1,-0.23,stop_breakeven,56
1721.T,2023-11-10,2024-02-06,3059.3,2955.7,2730.1,-3.38,earnings_close,88
1721.T,2024-02-16,2024-05-08,3049.1,3419.7,3049.1,12.16,earnings_close,82
1726.T,2020-02-19,2020-03-02,412.2,384.2,385.0,-6.8,stop_base,12
1726.T,2020-06-30,2020-08-27,519.6,517.9,519.6,-0.32,stop_breakeven,58
1726.T,2020-09-03,2020-11-16,587.0,575.7,587.0,-1.93,stop_breakeven,74
1726.T,2023-04-04,2023-08-08,325.8,343.8,325.8,5.54,time,126
1762.T,2023-05-11,2023-09-14,2138.4,2451.7,2138.4,14.65,time,126
1762.T,2023-09-15,2023-10-04,2498.7,2321.9,2332.9,-7.07,stop_base,19
1762.T,2023-10-12,2024-02-08,2581.6,2566.7,2581.6,-0.58,stop_breakeven,119
1762.T,2024-05-31,2024-08-05,2703.2,2383.6,2703.2,-11.82,stop_breakeven,66
1762.T,2024-09-26,2024-11-18,2930.8,2603.1,2622.6,-11.18,stop_base,53
1766.T,2020-01-22,2020-02-28,6390.9,6192.2,6390.9,-3.11,stop_breakeven,37
1766.T,2020-06-18,2020-06-25,6365.4,6024.1,6032.7,-5.36,stop_base,7
1766.T,2020-11-24,2020-12-07,7082.2,6621.4,6689.7,-6.51,stop_base,13
1766.T,2021-06-15,2021-09-29,8847.5,8672.9,8847.5,-1.97,stop_breakeven,106
1766.T,2023-12-14,2024-04-18,8252.8,9736.4,8252.8,17.98,time,126
1766.T,2024-04-30,2024-08-05,10273.8,9856.0,10273.8,-4.07,stop_breakeven,97
1780.T,2023-03-08,2023-05-31,1090.4,1076.6,1090.4,-1.26,stop_breakeven,84
1780.T,2023-08-09,2023-12-13,1137.7,1360.2,1137.7,19.55,time,126
1780.T,2024-01-05,2024-02-09,1461.6,1445.4,1461.6,-1.11,stop_breakeven,35
1786.T,2022-11-01,2023-03-07,230.1,276.3,230.1,20.07,time,126
1786.T,2023-03-30,2023-08-03,286.6,273.2,256.7,-4.67,time,126
1786.T,2023-08-29,2024-01-04,296.4,312.3,296.4,5.37,time,128
1786.T,2024-01-05,2024-05-10,318.7,354.9,318.7,11.35,time,126
1786.T,2024-06-25,2024-08-01,339.1,313.1,314.9,-7.67,stop_base,37
1801.T,2022-07-26,2022-08-05,3846.4,3568.7,3582.2,-7.22,stop_base,10
1801.T,2022-09-16,2022-11-10,3837.4,3800.2,3568.7,-0.97,earnings_close,55
1801.T,2022-11-24,2023-02-07,3863.9,3904.9,3863.9,1.06,earnings_close,75
1801.T,2023-03-03,2023-03-17,4109.7,3704.6,3731.9,-9.86,stop_base,14
1801.T,2023-04-26,2023-05-11,4162.3,4375.1,4162.3,5.11,earnings_close,15
1801.T,2023-05-15,2023-08-17,4467.6,4450.9,4467.6,-0.37,stop_breakeven,94
1801.T,2023-09-28,2024-02-01,4979.4,4987.8,4426.9,0.17,time,126
1801.T,2024-05-01,2024-06-13,5556.1,5434.9,5556.1,-2.18,stop_breakeven,43
1801.T,2024-07-03,2024-08-05,5940.7,4707.5,5419.7,-20.76,stop_base,33
1801.T,2024-10-29,2024-11-05,6188.2,6142.3,5800.7,-0.74,earnings_close,7
1801.T,2024-11-07,2025-02-05,7032.1,6112.6,5800.7,-13.07,earnings_close,90
1803.T,2020-01-20,2020-01-29,946.2,945.3,875.7,-0.09,earnings_close,9
1803.T,2020-02-10,2020-02-17,971.0,907.2,918.0,-6.58,stop_base,7
1803.T,2023-05-22,2023-07-27,813.7,877.1,813.7,7.79,earnings_close,66
1803.T,2023-07-31,2023-11-08,904.8,863.0,904.8,-4.62,stop_breakeven,100
1803.T,2024-01-15,2024-02-06,937.9,953.4,844.4,1.65,earnings_close,22
1803.T,2024-12-24,2025-01-29,1185.9,1310.0,1185.9,10.46,earnings_close,36
1802.T,2020-02-06,2020-02-10,999.5,994.8,947.6,-0.47,earnings_close,4
1802.T,2022-11-10,2023-03-14,884.0,879.7,884.0,-0.49,stop_breakeven,124
1802.T,2023-04-24,2023-05-09,929.3,1037.2,929.3,11.61,earnings_close,15
1802.T,2023-05-29,2023-10-02,1047.0,1183.9,1047.0,13.07,time,126
1802.T,2024-02-19,2024-06-24,1304.8,1698.1,1304.8,30.14,time,126
1802.T,2024-06-26,2024-08-02,1746.6,1700.0,1746.6,-2.67,stop_breakeven,37
1802.T,2024-10-16,2025-02-19,1802.8,1977.1,1802.8,9.67,time,126
1808.T,2020-01-22,2020-02-25,1131.7,984.8,1028.7,-12.98,stop_base,34
1808.T,2021-08-12,2021-08-20,1237.4,1161.6,1163.2,-6.13,stop_base,8
1808.T,2022-09-01,2022-10-27,1385.4,1306.3,1310.4,-5.71,stop_base,56
1808.T,2023-07-31,2023-10-04,1640.6,1632.2,1640.6,-0.51,stop_breakeven,65
1808.T,2024-01-04,2024-02-09,1701.4,1693.7,1701.4,-0.45,stop_breakeven,36
1808.T,2024-12-03,2025-04-08,1927.5,1830.0,1726.9,-5.06,time,126
1812.T,2021-03-11,2021-04-20,1285.4,1285.4,1285.4,-0.01,stop_breakeven,40
1812.T,2023-03-08,2023-07-12,1495.7,1924.2,1495.7,28.65,time,126
1812.T,2023-07-24,2023-08-07,2017.7,1984.4,1873.1,-1.65,earnings_close,14
1812.T,2023-08-09,2023-10-04,2169.1,2087.0,2169.1,-3.79,stop_breakeven,56
1812.T,2023-11-01,2024-03-06,2377.5,2752.6,2377.5,15.78,time,126
1812.T,2024-03-07,2024-04-16,2768.8,2753.3,2768.8,-0.56,stop_breakeven,40
1812.T,2024-06-27,2024-08-02,2615.3,2419.0,2615.3,-7.51,stop_breakeven,36
1813.T,2020-12-15,2021-04-20,1425.2,1637.8,1425.2,14.91,time,126
1813.T,2021-07-27,2021-08-10,1599.7,1484.8,1493.3,-7.18,stop_base,14
1813.T,2023-07-26,2023-11-29,1717.3,1946.1,1717.3,13.32,time,126
1813.T,2023-11-30,2023-12-18,1995.3,1992.6,1995.3,-0.14,stop_breakeven,18
1813.T,2024-01-04,2024-03-25,2221.4,1879.6,1880.5,-15.39,stop_base,81
1813.T,2024-06-18,2024-08-05,2506.2,1857.8,2067.1,-25.87,stop_base,48
1814.T,2021-06-09,2021-10-13,785.9,725.9,729.8,-7.63,stop_base,126
1814.T,2022-08-01,2022-08-04,1266.6,1109.7,1210.8,-12.39,stop_base,3
1814.T,2024-02-19,2024-06-24,1428.9,1515.9,1428.9,6.08,time,126
1814.T,2024-07-31,2024-08-02,1590.6,1434.9,1494.5,-9.79,stop_base,2
1815.T,2023-09-05,2023-10-03,1840.1,1824.2,1840.1,-0.87,stop_breakeven,28
1815.T,2024-02-16,2024-06-21,2141.9,2407.3,2141.9,12.39,time,126
1820.T,2021-03-08,2021-07-12,2118.8,2842.4,2118.8,34.15,time,126
1820.T,2021-09-08,2021-10-27,2838.5,2564.0,2574.5,-9.67,stop_base,49
1820.T,2021-11-19,2022-02-02,2854.6,2990.0,2854.6,4.74,earnings_close,75
1820.T,2022-06-07,2022-10-11,3601.5,3260.9,3041.1,-9.46,time,126
1820.T,2024-02-19,2024-05-23,4094.3,4069.9,4094.3,-0.59,stop_breakeven,94
1820.T,2024-07-02,2024-08-02,4197.0,4174.0,4197.0,-0.55,stop_breakeven,31
1820.T,2024-11-07,2025-02-17,4889.3,4604.9,4623.6,-5.82,stop_base,102
1833.T,2021-09-01,2021-09-29,2353.9,2341.8,2353.9,-0.52,stop_breakeven,28
1833.T,2021-11-12,2022-03-18,2626.2,2439.2,2263.8,-7.12,time,126
1833.T,2023-04-26,2023-08-30,2861.0,3901.4,2861.0,36.36,time,126
1833.T,2023-08-31,2024-01-04,3949.1,4196.3,3949.1,6.26,time,126
1833.T,2024-01-05,2024-05-10,4205.1,4504.2,4205.1,7.11,time,126
1833.T,2024-06-25,2024-08-02,4526.9,4331.5,4363.3,-4.32,stop_base,38
1835.T,2023-01-24,2023-03-20,2369.9,2346.0,2369.9,-1.01,stop_breakeven,55
1835.T,2023-05-01,2023-05-31,2477.9,2286.9,2346.0,-7.71,stop_base,30
1835.T,2023-09-01,2023-11-08,2540.0,2511.0,2540.0,-1.14,stop_breakeven,68
1835.T,2023-12-12,2024-04-16,2818.5,2837.2,2511.0,0.67,time,126
1835.T,2024-07-16,2024-08-02,3027.9,2776.8,2818.6,-8.29,stop_base,17
1835.T,2024-09-26,2025-01-30,3232.6,3024.9,2888.4,-6.42,time,126
1852.T,2020-01-09,2020-02-25,326.3,325.6,326.3,-0.21,stop_breakeven,47
1852.T,2021-11-17,2022-03-23,369.7,425.1,369.7,14.98,time,126
1852.T,2022-06-07,2022-09-26,434.2,432.7,434.2,-0.34,stop_breakeven,111
1852.T,2022-11-09,2023-03-15,458.9,553.0,458.9,20.51,time,126
1852.T,2023-05-09,2023-09-12,547.6,627.5,547.6,14.58,time,126
1852.T,2023-09-19,2024-01-23,636.1,724.5,636.1,13.9,time,126
1852.T,2024-01-26,2024-05-31,732.2,645.4,618.9,-11.85,time,126
1860.T,2021-03-19,2021-05-12,708.5,651.9,600.5,-7.99,earnings_close,54
1860.T,2023-05-01,2023-09-04,730.4,746.3,607.9,2.17,time,126
1860.T,2023-09-14,2023-10-04,756.8,703.0,703.8,-7.11,stop_base,20
1860.T,2023-10-31,2023-11-21,770.2,766.3,770.2,-0.51,stop_breakeven,21
1860.T,2023-12-11,2024-04-15,857.9,941.8,857.9,9.78,time,126
1860.T,2024-05-02,2024-06-12,976.8,959.6,976.8,-1.77,stop_breakeven,41
1860.T,2024-07-31,2024-08-02,1018.9,939.0,964.7,-7.84,stop_base,2
1861.T,2023-05-30,2023-08-09,696.5,689.6,696.5,-0.98,stop_breakeven,71
1861.T,2023-08-28,2024-01-04,740.9,834.2,740.9,12.6,time,129
1861.T,2024-01-09,2024-05-14,843.3,946.0,843.3,12.18,time,126
1870.T,2020-02-06,2020-02-28,632.9,590.0,594.5,-6.77,stop_base,22
1870.T,2020-08-06,2020-09-09,641.3,637.5,641.3,-0.59,stop_breakeven,34
1870.T,2020-11-05,2021-02-26,744.8,632.4,642.4,-15.08,stop_base,113
1870.T,2023-03-09,2023-07-13,743.4,1061.6,743.4,42.81,time,126
1870.T,2023-07-19,2023-10-02,1113.7,1094.9,1113.7,-1.69,stop_breakeven,75
1870.T,2023-12-04,2024-04-08,1180.0,1309.2,1180.0,10.95,time,126
1870.T,2024-05-17,2024-08-02,1397.8,1360.8,1397.8,-2.65,stop_breakeven,77
1871.T,2020-02-06,2020-02-12,540.4,503.4,511.3,-6.85,stop_base,6
1871.T,2023-03-09,2023-07-13,567.9,662.8,567.9,16.71,time,126
1871.T,2023-07-27,2023-11-30,678.4,829.6,678.4,22.29,time,126
1871.T,2024-01-25,2024-05-30,821.6,918.0,821.6,11.73,time,126
1871.T,2024-07-17,2024-08-02,938.8,859.2,886.4,-8.48,stop_base,16
1871.T,2024-12-10,2025-04-15,1010.0,1336.8,1010.0,32.36,time,126
1873.T,2021-06-23,2021-10-27,301.7,329.2,301.7,9.12,time,126
1878.T,2021-07-05,2021-07-27,2067.7,2169.6,2067.7,4.92,earnings_close,22
1878.T,2021-09-13,2021-10-26,2197.5,2274.7,1984.0,3.52,earnings_close,43
1878.T,2021-10-29,2021-11-26,2360.0,2094.2,2105.9,-11.26,stop_base,28
1878.T,2022-01-04,2022-01-26,2236.3,2187.8,2054.1,-2.17,earnings_close,22
1878.T,2022-10-31,2022-12-02,2559.9,2552.9,2559.9,-0.27,stop_breakeven,32
1878.T,2023-10-31,2024-03-05,2915.0,3155.1,2915.0,8.24,time,126
1878.T,2024-03-19,2024-04-30,3252.6,3102.8,3020.6,-4.6,earnings_close,42
1878.T,2024-07-31,2024-12-04,3326.6,3193.7,3026.7,-3.99,time,126
1879.T,2023-02-08,2023-06-14,754.2,1020.7,754.2,35.34,time,126
1879.T,2023-06-16,2023-10-04,1056.9,1050.4,1056.9,-0.62,stop_breakeven,110
1879.T,2024-03-01,2024-07-05,1200.5,1507.8,1200.5,25.59,time,126
1879.T,2024-07-12,2024-08-05,1576.2,1207.9,1390.6,-23.37,stop_base,24
1879.T,2024-09-26,2025-01-30,1550.9,1531.8,1380.3,-1.23,time,126
1882.T,2020-12-11,2021-04-16,303.1,351.2,303.1,15.87,time,126
1882.T,2021-04-26,2021-08-20,364.2,360.2,364.2,-1.11,stop_breakeven,116
1882.T,2021-09-17,2021-11-26,387.8,386.2,387.8,-0.42,stop_breakeven,70
1882.T,2022-01-04,2022-05-10,402.4,424.6,402.4,5.52,time,126
1882.T,2022-07-20,2022-11-24,485.3,505.5,454.9,4.17,time,127
1882.T,2022-11-25,2023-03-31,528.2,647.5,528.2,22.58,time,126
1882.T,2023-04-12,2023-05-31,699.3,692.4,699.3,-0.99,stop_breakeven,49
1882.T,2023-06-27,2023-10-31,783.1,985.9,783.1,25.91,time,126
1882.T,2023-11-01,2024-03-06,1008.4,1120.6,1008.4,11.13,time,126
1882.T,2024-03-27,2024-05-15,1155.2,1083.9,1084.4,-6.17,stop_base,49
1885.T,2020-07-30,2020-12-03,321.4,401.6,321.4,24.92,time,126
1885.T,2021-01-07,2021-02-01,407.5,400.4,407.5,-1.76,stop_breakeven,25
1885.T,2021-02-09,2021-06-15,428.5,510.1,428.5,19.04,time,126
1885.T,2021-07-06,2021-07-20,520.0,504.3,506.0,-3.02,stop_base,14
1885.T,2021-09-14,2022-01-18,518.8,491.9,467.2,-5.17,time,126
1885.T,2023-04-12,2023-08-16,626.4,772.0,626.4,23.23,time,126
1885.T,2023-08-22,2023-11-08,778.6,755.4,778.6,-2.98,stop_breakeven,78
1885.T,2023-11-17,2023-12-08,843.9,741.0,755.4,-12.19,stop_base,21
1885.T,2024-01-05,2024-05-10,828.4,983.4,828.4,18.71,time,126
1888.T,2021-06-23,2021-10-27,1256.3,1715.8,1256.3,36.58,time,126
1888.T,2022-07-26,2022-11-29,2127.3,2387.4,2127.3,12.23,time,126
1888.T,2022-12-13,2023-04-18,2527.2,3592.4,2527.2,42.15,time,126
1888.T,2023-04-24,2023-05-15,3633.3,3546.9,3633.3,-2.38,stop_breakeven,21
1888.T,2024-08-20,2024-09-04,3341.9,3158.8,3341.9,-5.48,stop_breakeven,15
1888.T,2024-11-07,2025-01-07,3445.1,3365.3,3445.1,-2.32,stop_breakeven,61
1893.T,2020-02-10,2020-02-21,547.7,511.5,513.9,-6.61,stop_base,11
1893.T,2020-11-10,2021-03-16,614.9,710.0,614.9,15.47,time,126
1893.T,2021-03-22,2021-07-07,737.1,638.1,641.1,-13.42,stop_base,107
1893.T,2022-10-31,2022-11-10,647.3,568.5,621.0,-12.16,stop_base,10
1893.T,2023-08-10,2023-10-04,763.7,745.7,763.7,-2.36,stop_breakeven,55
1898.T,2020-01-09,2020-01-30,673.0,671.5,673.0,-0.22,stop_breakeven,21
1898.T,2023-04-17,2023-08-21,787.5,1296.1,787.5,64.6,time,126
1898.T,2023-08-24,2023-10-03,1327.9,1323.3,1327.9,-0.34,stop_breakeven,40
1898.T,2023-11-29,2024-04-03,1474.0,1605.8,1474.0,8.95,time,126
1899.T,2020-02-07,2020-02-18,4260.0,3880.4,4044.9,-8.91,stop_base,11
1899.T,2020-11-10,2021-01-18,4521.5,4455.2,4521.5,-1.47,stop_breakeven,69
1899.T,2021-03-16,2021-03-24,4670.2,4592.8,4670.2,-1.66,stop_breakeven,8
1899.T,2022-08-22,2022-09-07,4433.8,4061.4,4114.6,-8.4,stop_base,16
1899.T,2022-11-24,2022-12-20,4389.5,4079.1,4119.0,-7.07,stop_base,26
1899.T,2024-01-04,2024-05-09,5138.6,5138.6,4536.5,0.0,time,126
1899.T,2024-06-27,2024-08-02,5399.3,5064.1,5399.3,-6.21,stop_breakeven,36
1911.T,2020-02-06,2020-03-06,446.6,403.3,408.4,-9.71,stop_base,29
1911.T,2020-11-24,2021-03-30,516.8,674.2,516.8,30.47,time,126
1911.T,2022-11-11,2023-03-17,691.4,826.9,691.4,19.61,time,126
1911.T,2023-04-12,2023-04-25,831.8,858.4,774.2,3.21,earnings_close,13
1911.T,2023-04-27,2023-08-31,867.5,1266.0,867.5,45.93,time,126
1911.T,2023-11-20,2024-03-25,1172.9,1418.1,1172.9,20.91,time,126
1911.T,2024-03-27,2024-04-16,1453.8,1442.6,1453.8,-0.78,stop_breakeven,20
1911.T,2024-05-01,2024-05-29,1678.0,1674.3,1678.0,-0.22,stop_breakeven,28
1911.T,2024-07-12,2024-08-02,1800.9,1695.0,1800.9,-5.88,stop_breakeven,21
1925.T,2021-07-06,2021-11-09,2845.3,2997.7,2845.3,5.36,time,126
1925.T,2023-05-16,2023-09-19,3224.5,3811.5,3224.5,18.2,time,126
1925.T,2023-11-01,2023-11-08,3896.0,3827.8,3552.4,-1.75,earnings_close,7
1925.T,2023-12-06,2024-01-18,4052.6,4035.1,4052.6,-0.43,stop_breakeven,43
1925.T,2024-03-19,2024-05-08,4166.9,4029.8,3916.3,-3.29,earnings_close,50
1925.T,2024-12-27,2025-01-10,4647.7,4402.1,4425.9,-5.28,stop_base,14
1926.T,2020-12-16,2021-04-21,1474.1,1525.8,1474.1,3.5,time,126
1926.T,2021-07-06,2021-11-09,1577.4,1700.8,1577.4,7.82,time,126
1926.T,2022-11-10,2022-12-21,1835.4,1640.9,1653.9,-10.6,stop_base,41
1926.T,2023-04-28,2023-09-01,1795.2,1823.0,1686.9,1.55,time,126
1926.T,2024-12-20,2025-04-25,2111.2,2568.5,2111.2,21.66,time,126
1928.T,2020-01-17,2020-02-27,1865.7,1719.6,1789.6,-7.83,stop_base,41
1928.T,2021-10-15,2021-11-30,2022.0,1835.5,1845.1,-9.22,stop_base,46
1928.T,2021-12-28,2022-03-08,2069.8,1894.8,1835.5,-8.45,earnings_close,70
1928.T,2023-03-03,2023-03-07,2316.2,2350.8,2098.1,1.49,earnings_close,4
1928.T,2023-03-09,2023-05-31,2420.0,2416.5,2420.0,-0.15,stop_breakeven,83
1928.T,2023-07-03,2023-09-05,2618.3,2768.5,2618.3,5.74,earnings_close,64
1928.T,2023-09-07,2023-10-03,2790.2,2567.9,2568.3,-7.97,stop_base,26
1928.T,2023-11-14,2023-12-05,2740.4,2786.6,2498.6,1.69,earnings_close,21
1928.T,2024-01-04,2024-03-05,2889.8,3115.6,2889.8,7.81,earnings_close,61
1928.T,2024-04-24,2024-06-04,3339.0,3339.0,3065.7,0.0,earnings_close,41
1928.T,2024-07-11,2024-08-01,3396.2,3305.1,3396.2,-2.68,stop_breakeven,21
1928.T,2024-09-20,2024-12-03,3717.3,3417.7,3098.5,-8.06,earnings_close,74
1928.T,2024-12-26,2025-02-20,3515.4,3211.4,3273.2,-8.65,stop_base,56
1929.T,2020-01-21,2020-02-28,662.5,570.2,585.1,-13.93,stop_base,38
1929.T,2020-08-12,2020-12-16,623.2,615.4,552.9,-1.26,time,126
1929.T,2022-07-20,2022-11-24,715.0,786.3,715.0,9.97,time,127
1929.T,2022-11-29,2023-04-04,793.2,879.9,793.2,10.93,time,126
1929.T,2023-04-28,2023-09-01,889.6,970.8,889.6,9.13,time,126
1929.T,2023-09-15,2023-10-04,1010.5,916.2,933.8,-9.34,stop_base,19
1929.T,2024-02-06,2024-06-11,1071.0,1005.4,912.6,-6.12,time,126
1930.T,2020-01-14,2020-02-25,767.6,670.8,678.1,-12.62,stop_base,42
1930.T,2020-12-10,2021-04-15,882.0,799.2,755.3,-9.39,time,126
1930.T,2021-05-19,2021-08-04,879.7,850.5,879.7,-3.31,stop_breakeven,77
1930.T,2021-09-15,2021-10-28,935.9,740.0,811.0,-20.93,stop_base,43
1930.T,2023-06-16,2023-07-13,819.5,817.7,819.5,-0.22,stop_breakeven,27
1930.T,2023-07-24,2023-10-04,889.9,876.0,889.9,-1.55,stop_breakeven,72
1930.T,2023-12-27,2024-05-01,904.5,1070.6,904.5,18.37,time,126
1930.T,2024-06-25,2024-08-02,1109.9,1000.6,1001.5,-9.85,stop_base,38
1934.T,2020-12-10,2021-04-15,627.2,677.5,627.2,8.02,time,126
1934.T,2022-07-26,2022-11-29,653.6,655.8,605.6,0.34,time,126
1934.T,2023-01-25,2023-05-31,672.7,730.6,672.7,8.6,time,126
1934.T,2023-06-28,2023-11-01,783.1,922.9,783.1,17.86,time,126
1934.T,2023-12-01,2024-04-05,937.6,1321.1,937.6,40.9,time,126
1934.T,2024-05-10,2024-06-05,1444.6,1423.0,1444.6,-1.49,stop_breakeven,26
1934.T,2024-09-20,2025-01-24,1476.4,1380.9,1279.0,-6.47,time,126
1938.T,2020-06-16,2020-10-16,1958.4,1946.6,1958.4,-0.6,stop_breakeven,122
1938.T,2023-07-19,2023-08-07,1305.0,1142.3,1211.5,-12.47,stop_base,19
1938.T,2023-09-21,2023-10-04,1249.3,1094.7,1103.7,-12.37,stop_base,13
