ticker,entry_date,exit_date,entry_px,exit_px,stop_px,ret_pct,reason,hold_days
4461.T,2020-01-31,2020-02-25,4048.3,3379.8,3543.8,-16.51,stop_base,25
4461.T,2020-06-02,2020-06-15,4110.4,3919.5,3363.8,-4.64,ma200_breach,13
4461.T,2020-06-16,2020-07-08,4237.7,4233.4,4237.7,-0.1,stop_breakeven,22
4461.T,2024-05-15,2024-06-11,3533.9,3510.3,3533.9,-0.67,stop_breakeven,27
4461.T,2024-06-28,2024-07-22,3794.1,3297.4,3415.7,-13.09,stop_base,24
4462.T,2020-06-01,2020-06-15,884.6,830.0,783.5,-6.17,ma200_breach,14
4462.T,2020-06-30,2020-07-31,888.6,886.8,830.0,-0.2,ma200_breach,31
4462.T,2020-08-13,2020-12-07,900.1,896.9,900.1,-0.35,stop_breakeven,116
4462.T,2020-12-16,2021-04-21,1032.0,974.8,896.9,-5.54,time,126
4462.T,2022-01-04,2022-01-06,1282.8,1217.3,1150.9,-5.11,ma200_breach,2
4462.T,2023-04-11,2023-08-15,1400.9,1515.2,1400.9,8.15,time,126
4462.T,2023-09-04,2023-10-03,1551.1,1429.9,1432.1,-7.81,stop_base,29
4462.T,2023-11-01,2024-03-06,1711.5,1784.1,1711.5,4.24,time,126
4462.T,2024-11-14,2024-11-18,2433.2,2364.2,2195.1,-2.84,ma200_breach,4
4462.T,2024-11-25,2024-11-26,2546.9,2443.9,2195.1,-4.04,ma200_breach,1
4471.T,2021-07-16,2021-07-19,4764.1,4672.9,4316.7,-1.91,ma200_breach,3
4471.T,2021-07-27,2021-07-28,4822.1,4830.3,4316.7,0.17,ma200_breach,1
4471.T,2021-08-12,2021-08-13,5029.2,5020.9,4316.7,-0.16,ma200_breach,1
4471.T,2021-09-08,2021-10-04,5145.2,4739.6,4772.3,-7.88,ma200_breach,26
4480.T,2021-01-18,2021-01-28,5450.0,5010.0,5450.0,-8.07,stop_breakeven,10
4480.T,2023-08-16,2023-09-21,5850.0,4745.0,4790.0,-18.89,stop_base,36
4481.T,2022-07-22,2022-09-07,2646.9,2907.1,2646.9,9.83,ma200_breach,47
4481.T,2022-09-15,2022-09-21,3176.2,3104.4,2669.3,-2.26,ma200_breach,6
4481.T,2023-03-06,2023-03-14,4634.2,4415.2,3776.7,-4.72,ma200_breach,8
4481.T,2023-03-22,2023-06-08,4935.2,4917.0,4935.2,-0.37,stop_breakeven,78
4483.T,2020-12-30,2021-05-06,5761.3,5060.9,4735.3,-12.16,time,127
4502.T,2022-07-20,2022-09-07,3402.2,3186.6,2976.9,-6.34,ma200_breach,49
4502.T,2022-09-13,2022-09-21,3300.3,3191.7,3124.3,-3.29,ma200_breach,8
4502.T,2022-10-31,2022-12-19,3381.3,3548.7,3381.3,4.95,ma200_breach,49
4502.T,2023-01-24,2023-02-22,3624.7,3704.9,3468.5,2.21,ma200_breach,29
4502.T,2023-03-08,2023-03-14,3741.2,3693.7,3498.7,-1.27,ma200_breach,6
4502.T,2023-03-30,2023-07-12,3806.6,3794.3,3806.6,-0.32,stop_breakeven,104
4502.T,2023-08-24,2023-10-04,3928.2,3911.3,3928.2,-0.43,stop_breakeven,41
4503.T,2020-01-16,2020-02-26,1536.6,1449.7,1463.0,-5.65,stop_base,41
4503.T,2021-10-15,2021-10-21,1692.9,1649.8,1542.7,-2.55,ma200_breach,6
4503.T,2021-11-16,2021-11-26,1694.6,1600.3,1544.9,-5.56,ma200_breach,10
4503.T,2022-06-09,2022-06-10,1821.7,1779.4,1644.9,-2.33,ma200_breach,1
4503.T,2022-12-13,2022-12-19,1887.9,1833.1,1765.2,-2.9,ma200_breach,6
4503.T,2023-05-22,2023-09-25,2041.9,1907.0,1674.9,-6.6,time,126
4506.T,2021-05-20,2021-07-19,2007.7,2137.3,2007.7,6.46,ma200_breach,60
4506.T,2021-09-17,2021-10-04,2031.7,1936.6,1723.5,-4.68,ma200_breach,17
4507.T,2021-09-30,2021-10-04,2303.4,2285.3,1947.2,-0.78,ma200_breach,4
4507.T,2021-10-15,2021-10-21,2317.2,2251.6,2105.5,-2.83,ma200_breach,6
4507.T,2021-11-19,2021-11-26,2367.8,2435.5,2367.8,2.86,ma200_breach,7
