signal_bar,entry_bar,entry_price,exit_price,pnl_yen,r_mult,hold_bars,direction,session,jst_hour,month,strategy
2024-07-24 13:30:00,2024-07-24 13:35:00,153.691,153.6929642857143,-82.55779045426429,-0.01651155809085286,2,short,NY   21-03JST,22,2024-07,戦略A 順張りショート
2024-07-24 13:35:00,2024-07-24 13:40:00,153.636,153.76132142857142,-4999.999999999758,-0.9999999999999516,1,short,NY   21-03JST,22,2024-07,戦略A 順張りショート
2024-07-24 13:45:00,2024-07-24 13:50:00,153.39600000000002,153.54125000000002,-5000.000000000209,-1.0000000000000417,1,short,NY   21-03JST,22,2024-07,戦略A 順張りショート
2024-07-25 01:45:00,2024-07-25 01:50:00,152.82150000000001,152.7508214285714,-1774.2513896367564,-0.3548502779273513,2,long,東京 09-15JST,10,2024-07,戦略B 逆張りロング
2024-07-25 02:00:00,2024-07-25 02:05:00,152.8015,152.69225,-3125.8941344778914,-0.6251788268955782,2,long,東京 09-15JST,11,2024-07,戦略B 逆張りロング
2024-07-25 02:10:00,2024-07-25 02:15:00,152.6805,152.7825357142857,2958.1693932488497,0.5916338786497699,4,long,東京 09-15JST,11,2024-07,戦略B 逆張りロング
2024-07-25 02:15:00,2024-07-25 02:20:00,152.7635,152.78517857142856,638.2754994740882,0.12765509989481763,3,long,東京 09-15JST,11,2024-07,戦略B 逆張りロング
2024-07-25 02:30:00,2024-07-25 02:35:00,152.8245,152.6589642857143,-4999.999999999816,-0.9999999999999633,2,long,東京 09-15JST,11,2024-07,戦略B 逆張りロング
2024-07-25 02:45:00,2024-07-25 02:50:00,152.57,152.6012857142857,1119.6319018400147,0.22392638036800294,3,long,東京 09-15JST,11,2024-07,戦略B 逆張りロング
2024-07-25 02:50:00,2024-07-25 02:55:00,152.5725,152.60560714285714,1222.632550778319,0.2445265101556638,2,long,東京 09-15JST,11,2024-07,戦略B 逆張りロング
2024-07-25 02:55:00,2024-07-25 06:00:00,152.74099999999999,152.60889285714285,-4999.999999999615,-0.9999999999999231,1,long,東京 09-15JST,11,2024-07,戦略B 逆張りロング
