signal_bar,entry_bar,entry_price,exit_price,pnl_yen,r_mult,hold_bars,direction,session,jst_hour,month,strategy
2022-01-28 14:50:00,2022-01-28 14:55:00,115.16300000000001,115.23003571428572,-4999.9999999997735,-0.9999999999999547,1,short,NY   21-03JST,23,2022-01,戦略A 順張りショート
2022-01-28 15:20:00,2022-01-28 15:25:00,115.354,115.1907857142857,12038.988408853316,2.4077976817706634,6,short,NY   21-03JST,0,2022-01,戦略A 順張りショート
2022-01-28 15:50:00,2022-01-28 15:55:00,115.1525,115.19510714285715,-3017.197774406323,-0.6034395548812646,2,short,NY   21-03JST,0,2022-01,戦略A 順張りショート
2022-02-10 15:30:00,2022-02-10 15:35:00,115.8725,115.9235,-3148.1481481481483,-0.6296296296296297,3,short,NY   21-03JST,0,2022-02,戦略A 順張りショート
2022-02-10 15:45:00,2022-02-10 15:50:00,115.874,115.94889285714285,-4999.999999999797,-0.9999999999999595,1,short,NY   21-03JST,0,2022-02,戦略A 順張りショート
2022-02-16 14:30:00,2022-02-16 14:35:00,115.4665,115.45167857142857,1063.5571501789987,0.21271143003579973,5,short,NY   21-03JST,23,2022-02,戦略A 順張りショート
2022-02-16 14:35:00,2022-02-16 14:40:00,115.41499999999999,115.47399999999999,-4041.0958904107656,-0.8082191780821532,4,short,NY   21-03JST,23,2022-02,戦略A 順張りショート
2022-02-16 15:05:00,2022-02-16 15:10:00,115.434,115.46442857142857,-2795.2755905513372,-0.5590551181102674,2,short,NY   21-03JST,0,2022-02,戦略A 順張りショート
2022-02-28 16:00:00,2022-02-28 16:05:00,115.154,115.22714285714285,-4999.999999999583,-0.9999999999999167,3,short,NY   21-03JST,1,2022-03,戦略A 順張りショート
2022-02-28 17:00:00,2022-02-28 17:05:00,115.0265,115.06260714285713,-2521.197007480761,-0.5042394014961522,3,short,NY   21-03JST,2,2022-03,戦略A 順張りショート
2022-02-28 17:05:00,2022-02-28 17:10:00,115.00450000000001,115.05242857142856,-3901.162790696605,-0.780232558139321,2,short,NY   21-03JST,2,2022-03,戦略A 順張りショート
2022-02-28 17:30:00,2022-02-28 17:35:00,115.074,115.12225000000001,-4177.4891774899315,-0.8354978354979863,4,short,NY   21-03JST,2,2022-03,戦略A 順張りショート
2022-02-28 17:45:00,2022-02-28 17:50:00,115.0745,115.12489285714285,-4999.999999999597,-0.9999999999999194,1,short,NY   21-03JST,2,2022-03,戦略A 順張りショート
2022-03-15 12:30:00,2022-03-15 12:35:00,117.862,117.83807142857142,2488.8558692419356,0.4977711738483871,2,short,NY   21-03JST,21,2022-03,戦略A 順張りショート
2022-03-15 12:40:00,2022-03-15 12:45:00,117.8435,117.89582142857144,-5000.000000000096,-1.0000000000000193,1,short,NY   21-03JST,21,2022-03,戦略A 順張りショート
2022-03-23 02:50:00,2022-03-23 02:55:00,120.9325,120.98314285714285,4302.184466018436,0.8604368932036872,3,long,東京 09-15JST,11,2022-03,戦略B 逆張りロング
2022-03-25 00:50:00,2022-03-25 00:55:00,122.0535,122.0082857142857,-2622.203811102338,-0.5244407622204676,3,long,東京 09-15JST,9,2022-03,戦略B 逆張りロング
2022-03-25 00:55:00,2022-03-25 01:00:00,122.0565,122.00367857142857,-2907.9826976014597,-0.5815965395202919,2,long,東京 09-15JST,9,2022-03,戦略B 逆張りロング
2022-03-25 01:20:00,2022-03-25 01:25:00,121.785,121.88010714285714,4736.7484880824495,0.9473496976164899,7,long,東京 09-15JST,10,2022-03,戦略B 逆張りロング
2022-03-25 01:35:00,2022-03-25 01:40:00,121.7915,121.87596428571429,4039.9726682611204,0.8079945336522241,4,long,東京 09-15JST,10,2022-03,戦略B 逆張りロング
2022-03-25 01:40:00,2022-03-25 01:45:00,121.862,121.87142857142858,432.22003929339036,0.08644400785867808,3,long,東京 09-15JST,10,2022-03,戦略B 逆張りロング
2022-03-25 01:50:00,2022-03-25 01:55:00,121.957,121.83635714285714,-4999.999999999874,-0.9999999999999747,2,long,東京 09-15JST,10,2022-03,戦略B 逆張りロング
2022-03-25 02:00:00,2022-03-25 02:05:00,121.8595,121.74732142857142,-5000.0,-1.0,1,long,東京 09-15JST,11,2022-03,戦略B 逆張りロング
2022-03-25 02:05:00,2022-03-25 02:10:00,121.898,121.78914285714285,-5000.000000000186,-1.0000000000000373,12,long,東京 09-15JST,11,2022-03,戦略B 逆張りロング
2022-03-25 02:25:00,2022-03-25 02:30:00,121.806,121.75235714285715,-2600.415512464945,-0.5200831024929891,8,long,東京 09-15JST,11,2022-03,戦略B 逆張りロング
2022-03-25 02:30:00,2022-03-25 02:35:00,121.8265,121.76778571428572,-3346.905537458693,-0.6693811074917385,7,long,東京 09-15JST,11,2022-03,戦略B 逆張りロング
2022-03-25 02:55:00,2022-03-25 03:00:00,121.8075,121.76103571428571,-3576.1407366691137,-0.7152281473338228,2,long,東京 09-15JST,11,2022-03,戦略B 逆張りロング
2022-03-25 03:05:00,2022-03-25 03:10:00,121.80199999999999,121.75032142857143,-4999.999999999804,-0.9999999999999607,1,long,東京 09-15JST,12,2022-03,戦略B 逆張りロング
2022-03-25 03:45:00,2022-03-25 03:50:00,121.587,121.56742857142858,-1670.7317073167458,-0.33414634146334915,2,long,東京 09-15JST,12,2022-03,戦略B 逆張りロング
2022-03-25 03:55:00,2022-03-25 04:00:00,121.6005,121.53842857142857,-5000.0,-1.0,1,long,東京 09-15JST,12,2022-03,戦略B 逆張りロング
2022-03-25 04:00:00,2022-03-25 04:05:00,121.54050000000001,121.47160714285715,-5000.0,-1.0,1,long,東京 09-15JST,13,2022-03,戦略B 逆張りロング
2022-03-25 04:05:00,2022-03-25 04:10:00,121.537,121.46475000000001,-4999.99999999979,-0.999999999999958,1,long,東京 09-15JST,13,2022-03,戦略B 逆張りロング
2022-03-25 04:10:00,2022-03-25 04:15:00,121.4635,121.386,-5000.0,-1.0,1,long,東京 09-15JST,13,2022-03,戦略B 逆張りロング
2022-03-25 15:25:00,2022-03-25 15:30:00,121.821,121.89392857142856,-4123.586429724945,-0.824717285944989,4,short,NY   21-03JST,0,2022-03,戦略A 順張りショート
2022-03-25 15:45:00,2022-03-25 15:50:00,121.8105,121.88300000000001,-5000.00000000028,-1.000000000000056,1,short,NY   21-03JST,0,2022-03,戦略A 順張りショート
2022-03-28 14:00:00,2022-03-28 14:05:00,123.64750000000001,123.76892857142857,-4999.999999999957,-0.9999999999999915,1,short,NY   21-03JST,23,2022-03,戦略A 順張りショート
2022-03-29 00:10:00,2022-03-29 00:15:00,123.49549999999999,123.37039285714285,-5000.0,-1.0,1,long,東京 09-15JST,9,2022-03,戦略B 逆張りロング
2022-03-29 02:50:00,2022-03-29 02:55:00,123.33699999999999,123.38507142857144,2237.3670212774446,0.4474734042554889,7,long,東京 09-15JST,11,2022-03,戦略B 逆張りロング
2022-03-29 02:55:00,2022-03-29 03:00:00,123.35849999999999,123.38317857142857,1128.716105848192,0.2257432211696384,6,long,東京 09-15JST,11,2022-03,戦略B 逆張りロング
2022-03-29 03:10:00,2022-03-29 03:15:00,123.3805,123.38060714285714,4.787743377114003,0.0009575486754228006,3,long,東京 09-15JST,12,2022-03,戦略B 逆張りロング
2022-03-29 03:30:00,2022-03-29 03:35:00,123.2765,123.30796428571429,1248.2289600456322,0.24964579200912645,3,long,東京 09-15JST,12,2022-03,戦略B 逆張りロング
2022-03-29 03:50:00,2022-03-29 03:55:00,123.324,123.20671428571428,-5000.0,-1.0,1,long,東京 09-15JST,12,2022-03,戦略B 逆張りロング
2022-03-29 03:55:00,2022-03-29 04:00:00,123.179,123.23017857142857,1978.7351560340253,0.39574703120680504,5,long,東京 09-15JST,12,2022-03,戦略B 逆張りロング
2022-03-29 04:15:00,2022-03-29 04:20:00,123.303,123.18953571428571,-5000.0000000000455,-1.000000000000009,1,long,東京 09-15JST,13,2022-03,戦略B 逆張りロング
2022-03-29 04:25:00,2022-03-29 04:30:00,123.2385,123.38732142857143,6404.857055025942,1.2809714110051884,7,long,東京 09-15JST,13,2022-03,戦略B 逆張りロング
2022-03-29 12:20:00,2022-03-29 12:25:00,123.178,123.27792857142857,-5000.000000000305,-1.0000000000000608,1,short,NY   21-03JST,21,2022-03,戦略A 順張りショート
2022-03-29 12:35:00,2022-03-29 12:40:00,122.8245,122.62782142857142,7431.848852901753,1.4863697705803507,2,short,NY   21-03JST,21,2022-03,戦略A 順張りショート
2022-03-29 12:40:00,2022-03-29 12:45:00,122.66900000000001,122.81957142857144,-4999.999999999899,-0.9999999999999798,1,short,NY   21-03JST,21,2022-03,戦略A 順張りショート
2022-03-29 12:55:00,2022-03-29 13:00:00,122.8555,122.70442857142856,4318.089015925263,0.8636178031850527,9,short,NY   21-03JST,21,2022-03,戦略A 順張りショート
2022-03-29 13:10:00,2022-03-29 13:15:00,122.8305,122.72146428571429,2839.9999999998763,0.5679999999999753,6,short,NY   21-03JST,22,2022-03,戦略A 順張りショート
2022-03-29 13:15:00,2022-03-29 13:20:00,122.755,122.71939285714285,937.5587737446583,0.18751175474893167,5,short,NY   21-03JST,22,2022-03,戦略A 順張りショート
2022-03-29 13:20:00,2022-03-29 13:25:00,122.7295,122.71785714285714,309.0633295412181,0.061812665908243615,4,short,NY   21-03JST,22,2022-03,戦略A 順張りショート
2022-03-29 13:30:00,2022-03-29 13:35:00,122.698,122.18314285714285,13646.346081029775,2.729269216205955,6,short,NY   21-03JST,22,2022-03,戦略A 順張りショート
2022-03-29 13:35:00,2022-03-29 13:40:00,122.652,122.19025,11794.380587483918,2.358876117496784,5,short,NY   21-03JST,22,2022-03,戦略A 順張りショート
2022-03-29 13:45:00,2022-03-29 13:50:00,122.55950000000001,122.1672142857143,11356.49296939639,2.271298593879278,3,short,NY   21-03JST,22,2022-03,戦略A 順張りショート
2022-03-29 13:50:00,2022-03-29 13:55:00,122.3175,122.16475,4486.049926578492,0.8972099853156984,2,short,NY   21-03JST,22,2022-03,戦略A 順張りショート
2022-03-29 14:35:00,2022-03-29 14:40:00,122.4245,122.60492857142856,-4999.999999999804,-0.9999999999999607,2,short,NY   21-03JST,23,2022-03,戦略A 順張りショート
2022-03-29 14:40:00,2022-03-29 14:45:00,122.5085,122.67075000000001,-4402.985074627264,-0.8805970149254528,2,short,NY   21-03JST,23,2022-03,戦略A 順張りショート
2022-03-30 02:10:00,2022-03-30 02:15:00,122.17500000000001,122.03253571428573,-4999.999999999858,-0.9999999999999716,1,long,東京 09-15JST,11,2022-03,戦略B 逆張りロング
2022-03-30 02:40:00,2022-03-30 02:45:00,121.8175,121.83135714285713,520.3862660940794,0.10407725321881588,4,long,東京 09-15JST,11,2022-03,戦略B 逆張りロング
2022-03-30 02:45:00,2022-03-30 02:50:00,121.8415,121.83332142857141,-311.7342771582328,-0.062346855431646565,3,long,東京 09-15JST,11,2022-03,戦略B 逆張りロング
2022-03-30 03:00:00,2022-03-30 03:05:00,121.84899999999999,121.71789285714284,-5000.000000000116,-1.0000000000000233,1,long,東京 09-15JST,12,2022-03,戦略B 逆張りロング
2022-03-30 03:05:00,2022-03-30 03:10:00,121.696,121.55660714285715,-4999.999999999783,-0.9999999999999565,1,long,東京 09-15JST,12,2022-03,戦略B 逆張りロング
2022-03-30 03:20:00,2022-03-30 03:25:00,121.52199999999999,121.47732142857143,-1289.9566921012006,-0.25799133842024013,3,long,東京 09-15JST,12,2022-03,戦略B 逆張りロング
2022-03-30 04:15:00,2022-03-30 04:20:00,121.72149999999999,121.79678571428572,2342.222222222576,0.4684444444445152,13,long,東京 09-15JST,13,2022-03,戦略B 逆張りロング
2022-03-30 04:20:00,2022-03-30 04:25:00,121.63499999999999,121.8072142857143,5729.562737643159,1.1459125475286318,12,long,東京 09-15JST,13,2022-03,戦略B 逆張りロング
2022-03-31 02:50:00,2022-03-31 02:55:00,122.078,122.16900000000001,6893.939393940495,1.3787878787880992,6,long,東京 09-15JST,11,2022-03,戦略B 逆張りロング
2022-03-31 05:50:00,2022-03-31 05:55:00,122.072,122.01371428571429,-5000.000000000086,-1.0000000000000173,1,long,東京 09-15JST,14,2022-03,戦略B 逆張りロング
2022-03-31 05:55:00,2022-03-31 06:00:00,122.058,121.99882142857143,-5000.000000000173,-1.0000000000000346,1,long,東京 09-15JST,14,2022-03,戦略B 逆張りロング
2022-04-04 00:15:00,2022-04-04 00:20:00,122.327,122.3412142857143,1123.0248307011143,0.22460496614022285,3,long,東京 09-15JST,9,2022-04,戦略B 逆張りロング
2022-04-04 00:20:00,2022-04-04 00:25:00,122.3205,122.33657142857145,1182.9652996861469,0.23659305993722937,2,long,東京 09-15JST,9,2022-04,戦略B 逆張りロング
2022-04-04 00:35:00,2022-04-04 00:40:00,122.351,122.30457142857142,-3017.641597029092,-0.6035283194058184,2,long,東京 09-15JST,9,2022-04,戦略B 逆張りロング
2022-04-04 00:50:00,2022-04-04 00:55:00,122.4185,122.43046428571428,703.4859302813094,0.14069718605626189,5,long,東京 09-15JST,9,2022-04,戦略B 逆張りロング
2022-04-07 00:35:00,2022-04-07 00:40:00,123.513,123.58978571428572,6271.878646441198,1.2543757292882396,3,long,東京 09-15JST,9,2022-04,戦略B 逆張りロング
2022-04-08 00:55:00,2022-04-08 01:00:00,123.7995,123.72960714285713,-3702.232311767094,-0.7404464623534188,2,long,東京 09-15JST,9,2022-04,戦略B 逆張りロング
2022-04-08 01:10:00,2022-04-08 01:15:00,123.725,123.9795,13526.955201215194,2.705391040243039,48,long,東京 09-15JST,10,2022-04,戦略B 逆張りロング
2022-04-08 01:30:00,2022-04-08 01:35:00,123.737,123.99600000000001,13766.135155657792,2.7532270311315585,48,long,東京 09-15JST,10,2022-04,戦略B 逆張りロング
2022-04-13 15:00:00,2022-04-13 15:05:00,125.71199999999999,125.74167857142857,-1960.8305804627919,-0.39216611609255836,3,short,NY   21-03JST,0,2022-04,戦略A 順張りショート
2022-04-13 15:15:00,2022-04-13 15:20:00,125.726,125.71067857142859,1166.394779770272,0.2332789559540544,3,short,NY   21-03JST,0,2022-04,戦略A 順張りショート
2022-04-13 16:00:00,2022-04-13 16:05:00,125.4525,125.4535,-72.4637681162853,-0.01449275362325706,2,short,NY   21-03JST,1,2022-04,戦略A 順張りショート
2022-04-13 16:05:00,2022-04-13 16:10:00,125.4255,125.43882142857143,-1004.3080236942428,-0.20086160473884856,2,short,NY   21-03JST,1,2022-04,戦略A 順張りショート
2022-04-13 16:45:00,2022-04-13 16:50:00,125.5375,125.60135714285714,-5000.000000000237,-1.0000000000000475,1,short,NY   21-03JST,1,2022-04,戦略A 順張りショート
2022-04-14 00:00:00,2022-04-14 00:05:00,125.3335,125.27332142857142,-5000.000000000507,-1.0000000000001013,1,long,東京 09-15JST,9,2022-04,戦略B 逆張りロング
2022-04-14 00:10:00,2022-04-14 00:15:00,125.2735,125.52503571428572,18105.398457583946,3.621079691516789,8,long,東京 09-15JST,9,2022-04,戦略B 逆張りロング
2022-04-14 00:15:00,2022-04-14 00:20:00,125.30250000000001,125.52317857142859,15470.706059089247,3.0941412118178495,7,long,東京 09-15JST,9,2022-04,戦略B 逆張りロング
2022-04-14 02:45:00,2022-04-14 02:50:00,125.2775,125.30075,2183.098591548316,0.43661971830966323,3,long,東京 09-15JST,11,2022-04,戦略B 逆張りロング
2022-04-18 01:25:00,2022-04-18 01:30:00,126.29650000000001,126.51789285714287,10841.20321790888,2.168240643581776,13,long,東京 09-15JST,10,2022-04,戦略B 逆張りロング
2022-04-20 03:25:00,2022-04-20 03:30:00,128.156,128.49460714285712,9849.36629960443,1.969873259920886,11,long,東京 09-15JST,12,2022-04,戦略B 逆張りロング
2022-04-20 03:35:00,2022-04-20 03:40:00,128.26,128.51117857142856,8085.766842952309,1.6171533685904618,9,long,東京 09-15JST,12,2022-04,戦略B 逆張りロング
2022-04-20 03:40:00,2022-04-20 03:45:00,128.191,128.5093214285714,10126.107702794161,2.025221540558832,8,long,東京 09-15JST,12,2022-04,戦略B 逆張りロング
2022-04-21 17:55:00,2022-04-21 18:00:00,128.148,128.20353571428575,-2876.4335923070053,-0.575286718461401,2,short,NY   21-03JST,2,2022-04,戦略A 順張りショート
2022-04-22 04:45:00,2022-04-22 04:50:00,128.232,128.14128571428571,-4999.999999999888,-0.9999999999999776,2,long,東京 09-15JST,13,2022-04,戦略B 逆張りロング
2022-04-22 04:50:00,2022-04-22 04:55:00,128.19400000000002,128.09982142857143,-5000.000000000647,-1.0000000000001292,1,long,東京 09-15JST,13,2022-04,戦略B 逆張りロング
2022-04-22 05:00:00,2022-04-22 05:05:00,128.015,128.10403571428571,4161.936560935581,0.8323873121871161,8,long,東京 09-15JST,14,2022-04,戦略B 逆張りロング
2022-04-22 05:05:00,2022-04-22 05:10:00,128.02499999999998,128.0974642857143,3191.255111671816,0.6382510223343631,7,long,東京 09-15JST,14,2022-04,戦略B 逆張りロング
2022-04-22 05:20:00,2022-04-22 05:25:00,128.13299999999998,128.09217857142858,-1717.763751126117,-0.3435527502252234,4,long,東京 09-15JST,14,2022-04,戦略B 逆張りロング
2022-04-22 05:45:00,2022-04-22 05:50:00,128.128,128.03942857142854,-5000.000000000516,-1.000000000000103,1,long,東京 09-15JST,14,2022-04,戦略B 逆張りロング
2022-04-22 05:50:00,2022-04-22 05:55:00,128.02499999999998,127.93089285714284,-4999.99999999973,-0.9999999999999459,1,long,東京 09-15JST,14,2022-04,戦略B 逆張りロング
2022-04-25 02:40:00,2022-04-25 02:45:00,128.2785,128.37225,4870.129870129883,0.9740259740259766,11,long,東京 09-15JST,11,2022-04,戦略B 逆張りロング
2022-04-25 02:55:00,2022-04-25 03:00:00,128.321,128.37310714285715,2731.1868214158044,0.5462373642831608,8,long,東京 09-15JST,11,2022-04,戦略B 逆張りロング
2022-04-25 03:15:00,2022-04-25 03:20:00,128.4445,128.38082142857144,-3631.3645621180335,-0.7262729124236067,4,long,東京 09-15JST,12,2022-04,戦略B 逆張りロング
2022-04-25 03:30:00,2022-04-25 03:35:00,128.406,128.33307142857143,-5000.000000000279,-1.0000000000000557,4,long,東京 09-15JST,12,2022-04,戦略B 逆張りロング
2022-04-25 13:20:00,2022-04-25 13:25:00,128.0705,127.96017857142857,6116.831683168932,1.2233663366337864,3,short,NY   21-03JST,22,2022-04,戦略A 順張りショート
2022-04-25 14:45:00,2022-04-25 14:50:00,127.8695,127.64342857142859,9347.312463082768,1.8694624926165535,13,short,NY   21-03JST,23,2022-04,戦略A 順張りショート
2022-04-26 00:10:00,2022-04-26 00:15:00,127.607,127.61792857142856,758.1764122889523,0.15163528245779045,2,long,東京 09-15JST,9,2022-04,戦略B 逆張りロング
2022-04-26 00:25:00,2022-04-26 00:30:00,127.42,127.387,-1650.000000000039,-0.33000000000000784,2,long,東京 09-15JST,9,2022-04,戦略B 逆張りロング
