pair,direction,signal_bar,entry_bar,pnl_yen,r_mult,held,session
CHFJPY,short,2022-07-06 01:25:00,2022-07-06 01:30:00,-4999.9999999995935,-0.9999999999999187,3,"東京
09-15JST"
CHFJPY,short,2022-07-06 02:05:00,2022-07-06 02:10:00,-4319.654427647353,-0.8639308855294706,2,"東京
09-15JST"
CHFJPY,short,2022-07-06 02:15:00,2022-07-06 02:20:00,-1501.2769062398445,-0.3002553812479689,5,"東京
09-15JST"
CHFJPY,short,2022-07-06 02:40:00,2022-07-06 02:45:00,2935.943060497596,0.5871886120995192,6,"東京
09-15JST"
CHFJPY,short,2022-07-06 05:35:00,2022-07-06 05:40:00,-4000.5099439059263,-0.8001019887811852,2,"東京
09-15JST"
CHFJPY,short,2022-07-06 05:40:00,2022-07-06 05:45:00,-884.5738942819303,-0.17691477885638607,2,"東京
09-15JST"
CHFJPY,short,2022-07-07 01:00:00,2022-07-07 01:05:00,-5000.000000000257,-1.0000000000000515,1,"東京
09-15JST"
CHFJPY,short,2022-07-08 03:40:00,2022-07-08 03:45:00,1990.6076289055925,0.3981215257811185,24,"東京
09-15JST"
CHFJPY,short,2022-07-08 03:45:00,2022-07-08 03:50:00,1454.6480993605417,0.29092961987210836,23,"東京
09-15JST"
CHFJPY,short,2022-07-12 01:35:00,2022-07-12 01:40:00,1239.5543175511457,0.24791086351022915,2,"東京
09-15JST"
CHFJPY,short,2022-07-12 01:40:00,2022-07-12 01:45:00,-4999.999999999621,-0.9999999999999242,1,"東京
09-15JST"
CHFJPY,short,2022-07-12 01:45:00,2022-07-12 01:50:00,-2263.8436482084517,-0.45276872964169035,3,"東京
09-15JST"
CHFJPY,short,2022-07-12 02:00:00,2022-07-12 02:05:00,-4999.9999999993315,-0.9999999999998663,1,"東京
09-15JST"
CHFJPY,short,2022-07-13 05:30:00,2022-07-13 05:35:00,-5000.000000000476,-1.000000000000095,1,"東京
09-15JST"
CHFJPY,short,2022-07-29 04:55:00,2022-07-29 05:00:00,11137.379440132258,2.2274758880264516,5,"東京
09-15JST"
CHFJPY,short,2022-07-29 05:00:00,2022-07-29 05:05:00,8545.75163398723,1.7091503267974462,4,"東京
09-15JST"
CHFJPY,short,2022-07-29 05:05:00,2022-07-29 05:10:00,6617.852161784654,1.3235704323569306,3,"東京
09-15JST"
CHFJPY,short,2022-07-29 05:20:00,2022-07-29 05:25:00,-4999.999999999695,-0.999999999999939,1,"東京
09-15JST"
CHFJPY,short,2022-08-01 01:05:00,2022-08-01 01:10:00,14954.12844036554,2.9908256880731083,2,"東京
09-15JST"
CHFJPY,short,2022-08-01 01:10:00,2022-08-01 01:15:00,2492.2947604356077,0.49845895208712154,2,"東京
09-15JST"
CHFJPY,short,2022-08-01 01:15:00,2022-08-01 01:20:00,-5000.000000000216,-1.000000000000043,1,"東京
09-15JST"
CHFJPY,short,2022-08-01 01:20:00,2022-08-01 01:25:00,-3492.5544100797997,-0.6985108820159599,2,"東京
09-15JST"
CHFJPY,short,2022-08-01 01:45:00,2022-08-01 01:50:00,-2024.4740231864355,-0.4048948046372871,6,"東京
09-15JST"
CHFJPY,short,2022-08-02 00:15:00,2022-08-02 00:20:00,-1313.1848709784551,-0.26263697419569104,2,"東京
09-15JST"
CHFJPY,short,2022-08-02 02:40:00,2022-08-02 02:45:00,-5000.000000000532,-1.0000000000001064,1,"東京
09-15JST"
CHFJPY,short,2022-08-02 05:15:00,2022-08-02 05:20:00,9293.193717279624,1.8586387434559248,2,"東京
09-15JST"
CHFJPY,short,2022-08-03 02:50:00,2022-08-03 02:55:00,-4999.999999999259,-0.9999999999998518,1,"東京
09-15JST"
CHFJPY,short,2022-08-03 03:10:00,2022-08-03 03:15:00,-2860.501567398008,-0.5721003134796016,2,"東京
09-15JST"
CHFJPY,short,2022-08-03 03:15:00,2022-08-03 03:20:00,1408.6341644958886,0.2817268328991777,6,"東京
09-15JST"
CHFJPY,short,2022-08-03 03:30:00,2022-08-03 03:35:00,562.7472132334913,0.11254944264669825,3,"東京
09-15JST"
CHFJPY,short,2022-08-03 04:00:00,2022-08-03 04:05:00,-4999.999999999914,-0.9999999999999827,1,"東京
09-15JST"
CHFJPY,short,2022-08-04 00:05:00,2022-08-04 00:10:00,-4999.999999999193,-0.9999999999998387,1,"東京
09-15JST"
CHFJPY,short,2022-08-09 01:20:00,2022-08-09 01:25:00,-5000.0,-1.0,1,"東京
09-15JST"
CHFJPY,short,2022-08-15 00:50:00,2022-08-15 00:55:00,-5000.000000000907,-1.0000000000001814,1,"東京
09-15JST"
CHFJPY,short,2022-08-16 00:20:00,2022-08-16 00:25:00,923.7187127555505,0.18474374255111012,4,"東京
09-15JST"
CHFJPY,short,2022-08-16 00:35:00,2022-08-16 00:40:00,-4999.9999999992315,-0.9999999999998463,1,"東京
09-15JST"
CHFJPY,short,2022-08-16 00:40:00,2022-08-16 00:45:00,-5000.000000000456,-1.000000000000091,1,"東京
09-15JST"
CHFJPY,short,2022-08-23 00:55:00,2022-08-23 14:00:00,23879.688261079104,4.775937652215821,2,"東京
09-15JST"
CHFJPY,short,2022-09-09 03:50:00,2022-09-09 03:55:00,20691.878703380455,4.138375740676091,4,"東京
09-15JST"
CHFJPY,short,2022-09-09 04:10:00,2022-09-09 04:15:00,-4999.999999999638,-0.9999999999999276,1,"東京
09-15JST"
CHFJPY,short,2022-09-09 05:45:00,2022-09-09 05:50:00,-4999.999999999855,-0.999999999999971,1,"東京
09-15JST"
CHFJPY,short,2022-09-14 03:25:00,2022-09-14 03:30:00,1720.6477732778021,0.34412955465556044,2,"東京
09-15JST"
CHFJPY,short,2022-09-14 03:30:00,2022-09-14 03:35:00,-5000.000000000598,-1.0000000000001197,2,"東京
09-15JST"
CHFJPY,short,2022-09-14 04:35:00,2022-09-14 04:40:00,-5000.000000000421,-1.0000000000000842,2,"東京
09-15JST"
CHFJPY,short,2022-09-14 04:55:00,2022-09-14 05:00:00,6750.599520383329,1.3501199040766658,2,"東京
09-15JST"
CHFJPY,short,2022-09-14 05:00:00,2022-09-14 05:05:00,-4015.9325210878483,-0.8031865042175697,2,"東京
09-15JST"
CHFJPY,short,2022-09-14 05:25:00,2022-09-14 05:30:00,-2042.2535211279571,-0.40845070422559143,5,"東京
09-15JST"
CHFJPY,short,2022-09-14 05:45:00,2022-09-14 05:50:00,10671.997277983892,2.1343994555967782,10,"東京
09-15JST"
CHFJPY,short,2022-09-14 05:50:00,2022-09-14 05:55:00,11060.815480303696,2.2121630960607392,9,"東京
09-15JST"
CHFJPY,short,2022-11-03 00:30:00,2022-11-03 00:35:00,6218.274111674899,1.24365482233498,3,"東京
09-15JST"
CHFJPY,short,2022-11-03 00:35:00,2022-11-03 00:40:00,22800.71174377393,4.560142348754786,4,"東京
09-15JST"
CHFJPY,short,2022-11-03 00:55:00,2022-11-03 01:00:00,-5000.000000000322,-1.0000000000000644,1,"東京
09-15JST"
CHFJPY,short,2022-11-03 01:10:00,2022-11-03 01:15:00,2841.622404636398,0.5683244809272796,2,"東京
09-15JST"
CHFJPY,short,2022-11-03 02:20:00,2022-11-03 02:25:00,-5000.000000000407,-1.0000000000000815,4,"東京
09-15JST"
CHFJPY,short,2022-11-11 05:05:00,2022-11-11 05:10:00,-934.1135674042816,-0.18682271348085633,2,"東京
09-15JST"
CHFJPY,short,2022-11-11 05:10:00,2022-11-11 05:15:00,-4999.9999999998845,-0.9999999999999769,1,"東京
09-15JST"
CHFJPY,short,2022-11-11 05:15:00,2022-11-11 05:20:00,-995.7627118653504,-0.1991525423730701,2,"東京
09-15JST"
CHFJPY,short,2022-11-11 05:25:00,2022-11-11 05:30:00,-5000.000000000441,-1.0000000000000882,1,"東京
09-15JST"
CHFJPY,short,2022-11-28 00:35:00,2022-11-28 00:40:00,-1564.003849855911,-0.3128007699711822,2,"東京
09-15JST"
CHFJPY,short,2022-11-28 01:05:00,2022-11-28 01:10:00,-1772.8415758580618,-0.35456831517161236,2,"東京
09-15JST"
CHFJPY,short,2022-11-28 01:40:00,2022-11-28 01:45:00,2370.9733287172835,0.4741946657434567,2,"東京
09-15JST"
CHFJPY,short,2022-11-28 01:45:00,2022-11-28 01:50:00,5784.110535406413,1.1568221070812825,9,"東京
09-15JST"
CHFJPY,short,2022-11-28 02:05:00,2022-11-28 02:10:00,4882.664647995099,0.9765329295990197,5,"東京
09-15JST"
CHFJPY,short,2022-11-28 02:10:00,2022-11-28 02:15:00,6210.526315791047,1.2421052631582092,4,"東京
09-15JST"
CHFJPY,short,2022-11-28 02:20:00,2022-11-28 02:25:00,5231.392209796826,1.0462784419593651,2,"東京
09-15JST"
CHFJPY,short,2022-11-28 02:25:00,2022-11-28 02:30:00,-4974.102848686309,-0.9948205697372617,3,"東京
09-15JST"
CHFJPY,short,2022-11-28 02:30:00,2022-11-28 02:35:00,-5000.0,-1.0,2,"東京
09-15JST"
CHFJPY,short,2022-11-28 03:00:00,2022-11-28 03:05:00,-5000.000000000128,-1.0000000000000258,3,"東京
09-15JST"
CHFJPY,short,2022-11-28 03:30:00,2022-11-28 03:35:00,-4999.999999999354,-0.9999999999998709,2,"東京
09-15JST"
CHFJPY,short,2022-12-01 00:55:00,2022-12-01 01:00:00,3543.713163065259,0.7087426326130518,2,"東京
09-15JST"
CHFJPY,short,2022-12-01 01:00:00,2022-12-01 01:05:00,423.14335060529584,0.08462867012105917,2,"東京
09-15JST"
CHFJPY,short,2022-12-01 01:05:00,2022-12-01 01:10:00,-2498.1888432744768,-0.49963776865489534,2,"東京
09-15JST"
CHFJPY,short,2022-12-01 01:15:00,2022-12-01 01:20:00,-2327.586206896459,-0.4655172413792918,4,"東京
09-15JST"
CHFJPY,short,2022-12-01 01:30:00,2022-12-01 01:35:00,1301.2018641175248,0.260240372823505,4,"東京
09-15JST"
CHFJPY,short,2022-12-01 01:45:00,2022-12-01 01:50:00,-3734.7250509159894,-0.7469450101831979,2,"東京
09-15JST"
CHFJPY,short,2022-12-01 01:50:00,2022-12-01 01:55:00,-5000.000000000428,-1.0000000000000857,1,"東京
09-15JST"
CHFJPY,short,2022-12-01 02:10:00,2022-12-01 02:15:00,4356.742401889178,0.8713484803778356,5,"東京
09-15JST"
CHFJPY,short,2022-12-01 02:15:00,2022-12-01 02:20:00,3736.5838699774135,0.7473167739954827,4,"東京
09-15JST"
CHFJPY,short,2022-12-01 02:25:00,2022-12-01 02:30:00,-3206.874189363709,-0.6413748378727417,2,"東京
09-15JST"
CHFJPY,short,2022-12-01 02:30:00,2022-12-01 02:35:00,-4696.0587842339855,-0.9392117568467971,2,"東京
09-15JST"
CHFJPY,short,2022-12-01 02:35:00,2022-12-01 02:40:00,-5000.000000000656,-1.0000000000001312,1,"東京
09-15JST"
CHFJPY,short,2022-12-02 02:05:00,2022-12-02 02:10:00,1211.996713230267,0.2423993426460534,2,"東京
09-15JST"
CHFJPY,short,2022-12-06 00:20:00,2022-12-06 00:25:00,-4170.086639306545,-0.8340173278613091,2,"東京
09-15JST"
CHFJPY,short,2022-12-20 03:00:00,2022-12-20 03:05:00,29785.211794641662,5.957042358928333,2,"東京
09-15JST"
CHFJPY,short,2022-12-20 03:05:00,2022-12-20 03:10:00,16398.264223722977,3.2796528447445956,2,"東京
09-15JST"
CHFJPY,short,2022-12-20 03:10:00,2022-12-20 03:15:00,-5000.000000000132,-1.0000000000000264,1,"東京
09-15JST"
CHFJPY,short,2022-12-20 03:15:00,2022-12-20 03:20:00,-2075.9642917300544,-0.4151928583460109,3,"東京
09-15JST"
CHFJPY,short,2022-12-20 03:40:00,2022-12-20 03:45:00,5028.615863141748,1.0057231726283498,36,"東京
09-15JST"
CHFJPY,short,2022-12-20 05:55:00,2022-12-20 06:00:00,3046.172539490707,0.6092345078981414,2,"東京
09-15JST"
CHFJPY,short,2022-12-22 02:25:00,2022-12-22 02:30:00,-3296.3279248514277,-0.6592655849702855,2,"東京
09-15JST"
CHFJPY,short,2022-12-26 01:00:00,2022-12-26 01:15:00,-2439.6306818185512,-0.48792613636371024,2,"東京
09-15JST"
CHFJPY,short,2022-12-29 00:00:00,2022-12-29 00:05:00,-5000.000000000129,-1.0000000000000258,1,"東京
09-15JST"
CHFJPY,short,2022-12-29 01:05:00,2022-12-29 01:10:00,-4999.999999999576,-0.9999999999999153,1,"東京
09-15JST"
CHFJPY,short,2022-12-29 02:50:00,2022-12-29 02:55:00,-3347.0620538174044,-0.6694124107634809,2,"東京
09-15JST"
CHFJPY,short,2023-01-03 01:00:00,2023-01-03 01:05:00,13959.82468955454,2.791964937910908,5,"東京
09-15JST"
CHFJPY,short,2023-01-03 01:05:00,2023-01-03 01:10:00,12721.646516983275,2.544329303396655,4,"東京
09-15JST"
CHFJPY,short,2023-01-04 03:40:00,2023-01-04 03:45:00,-4999.999999999454,-0.9999999999998909,1,"東京
09-15JST"
CHFJPY,short,2023-01-05 00:05:00,2023-01-05 00:10:00,8801.119242357288,1.7602238484714576,4,"東京
09-15JST"
CHFJPY,short,2023-01-05 00:10:00,2023-01-05 00:15:00,5120.092378752668,1.0240184757505335,3,"東京
09-15JST"
CHFJPY,short,2023-01-05 00:15:00,2023-01-05 00:20:00,-331.28565160471265,-0.06625713032094253,2,"東京
09-15JST"
CHFJPY,short,2023-01-05 00:20:00,2023-01-05 00:25:00,-4999.999999999495,-0.9999999999998991,1,"東京
09-15JST"
CHFJPY,short,2023-01-05 00:25:00,2023-01-05 00:30:00,-4999.9999999998745,-0.9999999999999749,1,"東京
09-15JST"
CHFJPY,short,2023-01-05 00:35:00,2023-01-05 00:40:00,-5000.000000000118,-1.0000000000000235,1,"東京
09-15JST"
CHFJPY,short,2023-01-09 01:00:00,2023-01-09 01:05:00,-3287.5536480681308,-0.6575107296136261,2,"東京
09-15JST"
CHFJPY,short,2023-01-09 01:25:00,2023-01-09 01:30:00,2979.9999999993647,0.595999999999873,2,"東京
09-15JST"
CHFJPY,short,2023-01-09 01:30:00,2023-01-09 01:35:00,5895.218718208748,1.1790437436417496,2,"東京
09-15JST"
CHFJPY,short,2023-01-09 02:10:00,2023-01-09 02:15:00,-4999.9999999998845,-0.9999999999999769,1,"東京
09-15JST"
CHFJPY,short,2023-01-10 01:00:00,2023-01-10 01:05:00,2318.1818181821664,0.4636363636364333,7,"東京
09-15JST"
CHFJPY,short,2023-01-10 02:00:00,2023-01-10 02:05:00,-1049.7721696453098,-0.20995443392906196,4,"東京
09-15JST"
CHFJPY,short,2023-01-10 02:15:00,2023-01-10 02:20:00,-5000.000000000115,-1.0000000000000229,1,"東京
09-15JST"
CHFJPY,short,2023-01-10 02:20:00,2023-01-10 02:25:00,-4687.880016214247,-0.9375760032428494,3,"東京
09-15JST"
CHFJPY,short,2023-01-12 00:00:00,2023-01-12 00:05:00,6553.56698980784,1.3107133979615682,7,"東京
09-15JST"
CHFJPY,short,2023-01-12 00:05:00,2023-01-12 00:10:00,2010.0382409169194,0.4020076481833839,6,"東京
09-15JST"
CHFJPY,short,2023-01-12 00:10:00,2023-01-12 00:15:00,2350.427350426136,0.47008547008522716,5,"東京
09-15JST"
CHFJPY,short,2023-01-12 00:15:00,2023-01-12 00:20:00,3172.7657455810245,0.6345531491162049,4,"東京
09-15JST"
CHFJPY,short,2023-01-12 02:45:00,2023-01-12 02:50:00,-2267.420649398551,-0.45348412987971026,2,"東京
09-15JST"
CHFJPY,short,2023-01-13 03:05:00,2023-01-13 03:10:00,-4259.014224279052,-0.8518028448558104,10,"東京
09-15JST"
CHFJPY,short,2023-01-13 03:10:00,2023-01-13 03:15:00,-5000.000000000513,-1.0000000000001026,1,"東京
09-15JST"
CHFJPY,short,2023-01-16 02:25:00,2023-01-16 02:30:00,-143.8957891541621,-0.028779157830832416,5,"東京
09-15JST"
CHFJPY,short,2023-01-16 03:40:00,2023-01-16 03:45:00,-5000.0,-1.0,1,"東京
09-15JST"
CHFJPY,short,2023-01-16 04:10:00,2023-01-16 04:15:00,-1680.3465572295931,-0.3360693114459186,2,"東京
09-15JST"
CHFJPY,short,2023-01-16 04:20:00,2023-01-16 04:25:00,-2559.981892260028,-0.5119963784520056,4,"東京
09-15JST"
CHFJPY,short,2023-01-19 00:00:00,2023-01-19 00:05:00,-2346.938775511187,-0.4693877551022374,2,"東京
09-15JST"
CHFJPY,short,2023-01-19 00:10:00,2023-01-19 00:15:00,-4999.999999999266,-0.9999999999998532,1,"東京
09-15JST"
CHFJPY,short,2023-01-19 00:30:00,2023-01-19 00:35:00,-5000.0000000001,-1.00000000000002,1,"東京
09-15JST"
CHFJPY,short,2023-01-19 00:35:00,2023-01-19 00:40:00,-2386.9863013686913,-0.47739726027373824,2,"東京
09-15JST"
CHFJPY,short,2023-01-19 00:45:00,2023-01-19 00:50:00,1638.1224230885946,0.3276244846177189,10,"東京
09-15JST"
CHFJPY,short,2023-01-19 00:50:00,2023-01-19 00:55:00,-168.14159292006477,-0.03362831858401295,9,"東京
09-15JST"
CHFJPY,short,2023-01-19 04:00:00,2023-01-19 04:05:00,12146.596858638291,2.4293193717276584,5,"東京
09-15JST"
CHFJPY,short,2023-01-19 04:05:00,2023-01-19 04:10:00,11543.02103250499,2.308604206500998,4,"東京
09-15JST"
CHFJPY,short,2023-01-19 04:10:00,2023-01-19 04:15:00,6592.021076402937,1.3184042152805875,3,"東京
09-15JST"
CHFJPY,short,2023-01-19 04:15:00,2023-01-19 04:20:00,3058.287795993489,0.6116575591986978,2,"東京
09-15JST"
CHFJPY,short,2023-01-19 04:20:00,2023-01-19 04:25:00,1226.8346923656309,0.24536693847312618,3,"東京
09-15JST"
CHFJPY,short,2023-01-19 04:25:00,2023-01-19 04:30:00,-457.6144036011669,-0.09152288072023337,2,"東京
09-15JST"
CHFJPY,short,2023-01-19 04:35:00,2023-01-19 04:40:00,5480.085348505871,1.0960170697011742,8,"東京
09-15JST"
CHFJPY,short,2023-01-19 04:50:00,2023-01-19 04:55:00,9786.516853932524,1.9573033707865048,5,"東京
09-15JST"
CHFJPY,short,2023-01-19 04:55:00,2023-01-19 05:00:00,6039.814456899557,1.2079628913799114,4,"東京
09-15JST"
CHFJPY,short,2023-01-19 05:00:00,2023-01-19 05:05:00,3132.553606237029,0.6265107212474058,3,"東京
09-15JST"
CHFJPY,short,2023-01-19 05:05:00,2023-01-19 05:10:00,1751.008434175763,0.3502016868351526,2,"東京
09-15JST"
CHFJPY,short,2023-01-19 05:10:00,2023-01-19 05:15:00,-5000.000000000426,-1.000000000000085,1,"東京
09-15JST"
CHFJPY,short,2023-01-24 00:50:00,2023-01-24 00:55:00,-1278.317152102658,-0.2556634304205316,4,"東京
09-15JST"
CHFJPY,short,2023-01-24 01:45:00,2023-01-24 01:50:00,807.7110785734664,0.16154221571469327,5,"東京
09-15JST"
CHFJPY,short,2023-01-24 02:00:00,2023-01-24 02:05:00,-4792.0792079199555,-0.9584158415839911,2,"東京
09-15JST"
CHFJPY,short,2023-01-24 02:05:00,2023-01-24 02:10:00,-4999.9999999994025,-0.9999999999998805,2,"東京
09-15JST"
CHFJPY,short,2023-01-24 05:40:00,2023-01-24 05:45:00,-2741.935483871835,-0.548387096774367,2,"東京
09-15JST"
CHFJPY,short,2023-01-26 04:20:00,2023-01-26 04:25:00,-5000.000000000167,-1.0000000000000335,1,"東京
09-15JST"
CHFJPY,short,2023-01-27 00:00:00,2023-01-27 00:05:00,175.80144777836304,0.03516028955567261,2,"東京
09-15JST"
CHFJPY,short,2023-01-30 03:55:00,2023-01-30 04:00:00,27339.79135618772,5.467958271237544,2,"東京
09-15JST"
CHFJPY,short,2023-01-30 04:00:00,2023-01-30 04:05:00,23869.71527178669,4.773943054357337,2,"東京
09-15JST"
CHFJPY,short,2023-01-30 04:10:00,2023-01-30 04:15:00,-4999.999999999567,-0.9999999999999134,1,"東京
09-15JST"
CHFJPY,short,2023-01-30 04:15:00,2023-01-30 04:20:00,-3329.676357652724,-0.6659352715305449,2,"東京
09-15JST"
CHFJPY,short,2023-01-30 04:25:00,2023-01-30 04:30:00,-5000.000000000422,-1.0000000000000844,1,"東京
09-15JST"
CHFJPY,short,2023-01-30 04:30:00,2023-01-30 04:35:00,-839.7932816540952,-0.16795865633081902,3,"東京
09-15JST"
CHFJPY,short,2023-01-30 04:40:00,2023-01-30 04:45:00,-4357.09599824968,-0.871419199649936,8,"東京
09-15JST"
CHFJPY,short,2023-01-31 02:50:00,2023-01-31 02:55:00,-5000.000000000352,-1.0000000000000704,1,"東京
09-15JST"
CHFJPY,short,2023-02-01 02:20:00,2023-02-01 02:25:00,-4999.999999999433,-0.9999999999998866,1,"東京
09-15JST"
CHFJPY,short,2023-02-02 00:10:00,2023-02-02 00:15:00,165.0943396241055,0.033018867924821095,3,"東京
09-15JST"
CHFJPY,short,2023-02-03 00:20:00,2023-02-03 00:25:00,-4999.999999999001,-0.9999999999998003,1,"東京
09-15JST"
CHFJPY,short,2023-02-10 03:25:00,2023-02-10 03:30:00,-5000.000000000204,-1.0000000000000409,1,"東京
09-15JST"
CHFJPY,short,2023-02-14 02:05:00,2023-02-14 02:10:00,-5000.000000000786,-1.0000000000001572,1,"東京
09-15JST"
CHFJPY,short,2023-02-14 02:25:00,2023-02-14 02:30:00,-5000.000000000727,-1.0000000000001454,4,"東京
09-15JST"
CHFJPY,short,2023-02-20 04:35:00,2023-02-20 04:40:00,-5000.000000001409,-1.0000000000002818,1,"東京
09-15JST"
CHFJPY,short,2023-02-22 01:55:00,2023-02-22 02:00:00,-3172.3237597933585,-0.6344647519586717,6,"東京
09-15JST"
CHFJPY,short,2023-02-24 00:20:00,2023-02-24 00:25:00,-4999.99999999926,-0.9999999999998519,1,"東京
09-15JST"
CHFJPY,short,2023-02-24 00:50:00,2023-02-24 00:55:00,-5000.000000000355,-1.0000000000000708,1,"東京
09-15JST"
CHFJPY,short,2023-03-10 01:50:00,2023-03-10 01:55:00,-5000.000000000913,-1.0000000000001825,1,"東京
09-15JST"
CHFJPY,short,2023-03-16 00:20:00,2023-03-16 00:25:00,-3948.948948947993,-0.7897897897895986,2,"東京
09-15JST"
CHFJPY,short,2023-03-16 02:50:00,2023-03-16 02:55:00,-1900.032562683277,-0.3800065125366554,2,"東京
09-15JST"
CHFJPY,short,2023-03-16 02:55:00,2023-03-16 03:00:00,-5000.0,-1.0,1,"東京
09-15JST"
CHFJPY,short,2023-03-16 03:55:00,2023-03-16 04:00:00,2636.9863013680233,0.5273972602736047,2,"東京
09-15JST"
CHFJPY,short,2023-03-20 02:30:00,2023-03-20 02:35:00,-2823.1547396035276,-0.5646309479207056,2,"東京
09-15JST"
CHFJPY,short,2023-03-20 03:00:00,2023-03-20 03:05:00,17125.168842867206,3.4250337685734413,6,"東京
09-15JST"
CHFJPY,short,2023-03-20 03:05:00,2023-03-20 03:10:00,11935.969058875642,2.3871938117751283,5,"東京
09-15JST"
CHFJPY,short,2023-03-20 04:30:00,2023-03-20 04:35:00,3161.94331983813,0.6323886639676259,6,"東京
09-15JST"
CHFJPY,short,2023-03-20 04:40:00,2023-03-20 04:45:00,1216.0979877500354,0.24321959755000708,4,"東京
09-15JST"
CHFJPY,short,2023-03-20 04:45:00,2023-03-20 04:50:00,3773.8419618513603,0.754768392370272,3,"東京
09-15JST"
CHFJPY,short,2023-03-20 04:55:00,2023-03-20 05:00:00,-49.54954955119128,-0.009909909910238256,2,"東京
09-15JST"
CHFJPY,short,2023-03-20 05:00:00,2023-03-20 05:05:00,-4999.999999999257,-0.9999999999998513,1,"東京
09-15JST"
CHFJPY,short,2023-03-21 00:50:00,2023-03-21 00:55:00,1939.1785150078551,0.38783570300157105,4,"東京
09-15JST"
CHFJPY,short,2023-03-22 02:40:00,2023-03-22 02:45:00,-4317.738791421677,-0.8635477582843354,3,"東京
09-15JST"
CHFJPY,short,2023-03-22 03:30:00,2023-03-22 03:35:00,-5000.000000000824,-1.0000000000001648,2,"東京
09-15JST"
CHFJPY,short,2023-03-23 00:35:00,2023-03-23 00:40:00,-5000.000000000125,-1.0000000000000249,1,"東京
09-15JST"
CHFJPY,short,2023-03-31 03:55:00,2023-03-31 04:00:00,-1269.73684210802,-0.253947368421604,2,"東京
09-15JST"
CHFJPY,short,2023-03-31 04:00:00,2023-03-31 04:05:00,-3563.432835820025,-0.712686567164005,3,"東京
09-15JST"
CHFJPY,short,2023-04-05 00:00:00,2023-04-05 00:05:00,-5000.000000000282,-1.0000000000000564,1,"東京
09-15JST"
CHFJPY,short,2023-04-06 00:00:00,2023-04-06 00:05:00,4916.969382460427,0.9833938764920854,2,"東京
09-15JST"
CHFJPY,short,2023-04-06 00:10:00,2023-04-06 00:15:00,-1003.0864197535689,-0.20061728395071377,2,"東京
09-15JST"
CHFJPY,short,2023-04-06 00:20:00,2023-04-06 00:25:00,-4999.9999999998545,-0.9999999999999709,1,"東京
09-15JST"
CHFJPY,short,2023-04-21 03:05:00,2023-04-21 03:10:00,-1682.4644549778368,-0.33649289099556734,3,"東京
09-15JST"
CHFJPY,short,2023-04-21 03:10:00,2023-04-21 03:15:00,1896.5517241395423,0.3793103448279085,2,"東京
09-15JST"
CHFJPY,short,2023-04-28 03:50:00,2023-04-28 03:55:00,-5000.000000000117,-1.0000000000000235,1,"東京
09-15JST"
CHFJPY,short,2023-05-18 05:45:00,2023-05-18 05:50:00,4327.411167512686,0.8654822335025372,6,"東京
09-15JST"
CHFJPY,short,2023-05-18 05:50:00,2023-05-18 05:55:00,-1237.4483166001085,-0.2474896633200217,5,"東京
09-15JST"
CHFJPY,short,2023-05-19 00:10:00,2023-05-19 00:15:00,-3549.6183206110277,-0.7099236641222055,2,"東京
09-15JST"
CHFJPY,short,2023-05-19 00:20:00,2023-05-19 00:25:00,-5000.000000000923,-1.0000000000001845,1,"東京
09-15JST"
CHFJPY,short,2023-05-19 00:25:00,2023-05-19 00:30:00,-4999.999999999263,-0.9999999999998527,1,"東京
09-15JST"
CHFJPY,short,2023-05-19 01:45:00,2023-05-19 01:50:00,-2672.5440806041083,-0.5345088161208217,8,"東京
09-15JST"
CHFJPY,short,2023-05-19 01:50:00,2023-05-19 01:55:00,-3489.473684213318,-0.6978947368426636,7,"東京
09-15JST"
CHFJPY,short,2023-05-22 02:05:00,2023-05-22 02:10:00,-5000.000000000398,-1.0000000000000797,3,"東京
09-15JST"
CHFJPY,short,2023-05-29 02:05:00,2023-05-29 02:10:00,1693.7500000016714,0.3387500000003343,7,"東京
09-15JST"
CHFJPY,short,2023-05-29 02:30:00,2023-05-29 02:35:00,-138.88888888770003,-0.027777777777540008,2,"東京
09-15JST"
CHFJPY,short,2023-05-29 02:35:00,2023-05-29 02:40:00,-4999.999999998739,-0.9999999999997479,1,"東京
09-15JST"
CHFJPY,short,2023-05-30 00:50:00,2023-05-30 00:55:00,4079.8226164091893,0.8159645232818379,3,"東京
09-15JST"
CHFJPY,short,2023-05-30 00:55:00,2023-05-30 01:00:00,5300.632911392516,1.060126582278503,2,"東京
09-15JST"
CHFJPY,short,2023-05-31 04:00:00,2023-05-31 04:05:00,-5000.000000001379,-1.0000000000002758,1,"東京
09-15JST"
CHFJPY,short,2023-05-31 05:25:00,2023-05-31 05:30:00,11143.911439118592,2.2287822878237185,3,"東京
09-15JST"
CHFJPY,short,2023-05-31 05:30:00,2023-05-31 05:35:00,4296.567248172099,0.8593134496344199,2,"東京
09-15JST"
CHFJPY,short,2023-05-31 05:35:00,2023-05-31 05:40:00,938.3033419018379,0.1876606683803676,2,"東京
09-15JST"
CHFJPY,short,2023-05-31 05:40:00,2023-05-31 05:45:00,-4999.999999999719,-0.9999999999999438,1,"東京
09-15JST"
CHFJPY,short,2023-06-07 01:05:00,2023-06-07 01:10:00,-4999.9999999993315,-0.9999999999998663,1,"東京
09-15JST"
