pair,strategy,direction,entry_time,entry_price,partial_exit_time,partial_exit_price,partial_pnl_pct,exit_time,exit_price,exit_reason,pnl_pct
USDJPY,TREND,SHORT,2026-05-06 07:50:00+00:00,156.21174761657716,2026-05-06 07:55:00+00:00,155.8421668395996,0.11829480900651945,2026-05-06 08:05:00+00:00,156.2202331604004,state_change_after_partial,0.11557877005531902
USDJPY,TREND,SHORT,2026-05-06 08:30:00+00:00,156.0777717315674,,,,2026-05-06 08:35:00+00:00,156.20922937316894,state_change,-0.0842257293547366
USDJPY,TREND,SHORT,2026-05-06 08:50:00+00:00,155.92381083068847,,,,2026-05-06 08:55:00+00:00,156.00719312438966,state_change,-0.05347630567580364
USDJPY,TREND,SHORT,2026-05-06 10:40:00+00:00,155.79183344726562,,,,2026-05-06 10:45:00+00:00,155.81315408020018,state_change,-0.013685334117186088
USDJPY,TREND,LONG,2026-05-06 11:40:00+00:00,156.10921853027344,,,,2026-05-06 11:45:00+00:00,156.03179093933105,state_change,-0.049598346382973
USDJPY,MEAN_REVERSION,LONG,2026-05-08 12:30:00+00:00,156.59130955810548,,,,2026-05-08 14:05:00+00:00,156.59167649841308,midline,0.00023432993097038946
EURJPY,MEAN_REVERSION,LONG,2026-03-23 00:05:00+00:00,183.9157736022949,,,,2026-03-23 00:55:00+00:00,184.09118038024903,midline,0.09537342802006243
EURJPY,MEAN_REVERSION,LONG,2026-03-23 03:35:00+00:00,184.0728026824951,,,,2026-03-23 04:15:00+00:00,184.06617622680665,state_change,-0.0035999102484973733
EURJPY,MEAN_REVERSION,LONG,2026-03-23 06:05:00+00:00,183.94478636169433,,,,2026-03-23 07:10:00+00:00,183.8942135559082,state_change,-0.027493470614969873
EURJPY,TREND,SHORT,2026-03-23 08:45:00+00:00,183.74723978271484,,,,2026-03-23 08:50:00+00:00,183.87076643371583,state_change,-0.06722639814729092
EURJPY,TREND,LONG,2026-03-23 11:10:00+00:00,183.58871235351563,,,,2026-03-23 11:15:00+00:00,183.46929550476074,state_change,-0.0650458556106348
EURJPY,MEAN_REVERSION,SHORT,2026-03-24 07:00:00+00:00,183.87122315979005,,,,2026-03-24 08:00:00+00:00,183.9437790802002,midline,-0.03946018260132522
EURJPY,MEAN_REVERSION,LONG,2026-03-24 21:00:00+00:00,184.12081643371582,,,,2026-03-24 21:05:00+00:00,184.18115871887207,midline,0.03277320094763336
EURJPY,MEAN_REVERSION,SHORT,2026-03-25 00:10:00+00:00,184.45710449523926,,,,2026-03-25 00:55:00+00:00,184.43287529296876,midline,0.013135412884646147
EURJPY,MEAN_REVERSION,SHORT,2026-03-25 04:20:00+00:00,184.34611900634766,,,,2026-03-25 04:45:00+00:00,184.32285268249512,midline,0.012621000093704371
EURJPY,MEAN_REVERSION,LONG,2026-03-29 23:00:00+00:00,184.36586054992677,,,,2026-03-30 00:05:00+00:00,183.96719700317382,state_change,-0.2162350152917769
EURJPY,TREND,LONG,2026-03-30 21:35:00+00:00,183.13061293945313,,,,2026-03-30 21:40:00+00:00,183.03739032592773,state_change,-0.050904986353217385
EURJPY,TREND,LONG,2026-03-31 06:30:00+00:00,183.1716215057373,,,,2026-03-31 06:35:00+00:00,183.0743702331543,state_change,-0.05309298011535457
EURJPY,TREND,LONG,2026-04-01 07:50:00+00:00,183.69172977905274,2026-04-01 07:55:00+00:00,183.79622595520019,0.02844335351219751,2026-04-01 08:00:00+00:00,183.82022322998048,state_change_after_partial,0.06341864910179851
EURJPY,TREND,LONG,2026-04-01 09:50:00+00:00,183.99478415222168,,,,2026-04-01 09:55:00+00:00,183.92921021728517,state_change,-0.03563901837687622
EURJPY,TREND,LONG,2026-04-01 13:30:00+00:00,184.20883146972656,,,,2026-04-01 13:35:00+00:00,184.0751771118164,state_change,-0.07255589042273192
EURJPY,MEAN_REVERSION,LONG,2026-04-02 21:00:00+00:00,184.0147924255371,,,,2026-04-02 21:20:00+00:00,184.06217922363282,midline,0.025751624351011415
EURJPY,MEAN_REVERSION,LONG,2026-04-03 18:35:00+00:00,183.82475198364259,,,,2026-04-03 20:45:00+00:00,183.76223617248536,midline,-0.03400837508693577
EURJPY,MEAN_REVERSION,LONG,2026-04-06 21:00:00+00:00,184.2548459197998,,,,2026-04-06 21:10:00+00:00,184.29813971252443,midline,0.023496691502744582
EURJPY,MEAN_REVERSION,SHORT,2026-04-07 00:10:00+00:00,184.311137600708,,,,2026-04-07 01:25:00+00:00,184.37787161865234,midline,-0.036207262791077
EURJPY,MEAN_REVERSION,SHORT,2026-04-09 00:50:00+00:00,185.11796777954103,,,,2026-04-09 02:45:00+00:00,185.19303706054686,midline,-0.04055213111200384
EURJPY,TREND,SHORT,2026-04-14 14:05:00+00:00,187.1845557220459,,,,2026-04-14 14:10:00+00:00,187.2844434173584,state_change,-0.053363214142954085
EURJPY,TREND,LONG,2026-04-19 23:00:00+00:00,186.71433735351562,,,,2026-04-19 23:05:00+00:00,186.69065122680664,state_change,-0.01268575677942918
EURJPY,TREND,LONG,2026-04-20 09:30:00+00:00,186.94637838134764,,,,2026-04-20 09:35:00+00:00,186.88362104797363,state_change,-0.033569697320368075
EURJPY,MEAN_REVERSION,LONG,2026-04-21 06:00:00+00:00,187.08341445007324,,,,2026-04-21 07:15:00+00:00,187.04658283386232,midline,-0.0196872696166972
EURJPY,MEAN_REVERSION,LONG,2026-04-22 00:50:00+00:00,187.07440996398924,,,,2026-04-22 02:00:00+00:00,187.05158671569825,midline,-0.01220009102013142
EURJPY,MEAN_REVERSION,LONG,2026-04-22 17:50:00+00:00,186.7813520965576,,,,2026-04-22 19:10:00+00:00,186.70364911499024,midline,-0.04160103816316374
EURJPY,MEAN_REVERSION,LONG,2026-04-22 20:55:00+00:00,186.65832639770508,,,,2026-04-22 21:55:00+00:00,186.61667615661622,midline,-0.022313626127834496
EURJPY,MEAN_REVERSION,LONG,2026-04-23 00:50:00+00:00,186.62232371520994,,,,2026-04-23 01:35:00+00:00,186.62766028747558,midline,0.0028595572916456646
EURJPY,MEAN_REVERSION,LONG,2026-04-24 14:20:00+00:00,186.72233455810547,,,,2026-04-24 15:00:00+00:00,186.73065177001953,midline,0.004454320868330086
EURJPY,MEAN_REVERSION,SHORT,2026-04-24 18:35:00+00:00,186.76264305114748,,,,2026-04-24 19:40:00+00:00,186.81234889526368,midline,-0.02661444671383517
EURJPY,MEAN_REVERSION,LONG,2026-04-28 06:30:00+00:00,186.25024003601075,,,,2026-04-28 07:10:00+00:00,186.3367181213379,midline,0.04643112691313789
EURJPY,MEAN_REVERSION,LONG,2026-04-29 17:55:00+00:00,187.17742738952637,,,,2026-04-29 19:15:00+00:00,187.10456989135741,midline,-0.03892429722166524
EURJPY,TREND,SHORT,2026-04-30 13:25:00+00:00,183.0303879425049,,,,2026-04-30 13:30:00+00:00,183.15661911621095,state_change,-0.06896733112193854
EURJPY,TREND,LONG,2026-04-30 14:55:00+00:00,183.79474720458984,,,,2026-04-30 15:05:00+00:00,183.79222895202636,state_change,-0.0013701439250946024
EURJPY,TREND,SHORT,2026-05-01 06:45:00+00:00,182.81842472839355,,,,2026-05-01 06:50:00+00:00,182.8765643371582,state_change,-0.03180183225570676
EURJPY,MEAN_REVERSION,LONG,2026-05-04 10:05:00+00:00,183.85275746154784,,,,2026-05-04 10:30:00+00:00,183.8912081756592,midline,0.020913863159965906
EURJPY,TREND,SHORT,2026-05-04 18:55:00+00:00,183.2813295654297,,,,2026-05-04 19:00:00+00:00,183.77974481506348,state_change,-0.27194000109860283
EURJPY,MEAN_REVERSION,LONG,2026-05-05 04:55:00+00:00,183.71073077087402,,,,2026-05-05 05:55:00+00:00,183.71625538024904,midline,0.003007232812057836
EURJPY,MEAN_REVERSION,LONG,2026-05-05 21:00:00+00:00,184.56690477905272,,,,2026-05-05 21:45:00+00:00,184.5730786102295,midline,0.003345036957824732
EURJPY,TREND,SHORT,2026-05-06 07:50:00+00:00,183.23335027160644,2026-05-06 07:55:00+00:00,182.9175729034424,0.08616809322538055,2026-05-06 08:05:00+00:00,183.30665827331543,state_change_after_partial,0.06616409242521382
EURJPY,TREND,SHORT,2026-05-06 10:20:00+00:00,183.46529850158691,,,,2026-05-06 10:25:00+00:00,183.5847137512207,state_change,-0.06508873918342761
EURJPY,TREND,LONG,2026-05-06 11:10:00+00:00,183.79375518493651,,,,2026-05-06 11:15:00+00:00,183.66426382751465,state_change,-0.07045471011328797
EURJPY,MEAN_REVERSION,SHORT,2026-05-08 04:35:00+00:00,184.00818916931152,,,,2026-05-08 07:30:00+00:00,184.18383257446288,midline,-0.09545412404974307
GBPJPY,TREND,LONG,2026-03-23 07:40:00+00:00,212.24344422912597,,,,2026-03-23 07:45:00+00:00,212.13456655273438,state_change,-0.051298487351181254
GBPJPY,TREND,LONG,2026-03-23 08:00:00+00:00,212.29045069885254,,,,2026-03-23 08:05:00+00:00,212.24054815979005,state_change,-0.023506728116229336
GBPJPY,TREND,LONG,2026-03-23 11:05:00+00:00,212.475485256958,,,,2026-03-23 11:10:00+00:00,212.0975713897705,state_change,-0.1778623386742506
GBPJPY,TREND,SHORT,2026-03-23 21:05:00+00:00,212.55147534179687,,,,2026-03-23 21:10:00+00:00,212.67852878723144,state_change,-0.05977537687293921
GBPJPY,MEAN_REVERSION,LONG,2026-03-26 17:50:00+00:00,212.86257132568358,,,,2026-03-26 18:55:00+00:00,212.8604192779541,midline,-0.0010110033511701033
GBPJPY,TREND,LONG,2026-03-27 20:40:00+00:00,212.73653904418944,,,,2026-03-27 20:45:00+00:00,212.58247500000002,state_change,-0.07242011404416937
GBPJPY,TREND,SHORT,2026-03-29 23:00:00+00:00,212.33353187866211,,,,2026-03-29 23:05:00+00:00,212.41547569885253,state_change,-0.03859202993772293
GBPJPY,TREND,SHORT,2026-03-30 14:15:00+00:00,210.22795027160646,,,,2026-03-30 14:20:00+00:00,210.33205128479003,state_change,-0.04951816019187483
GBPJPY,TREND,LONG,2026-03-31 06:30:00+00:00,210.8431550720215,,,,2026-03-31 06:35:00+00:00,210.7468436645508,state_change,-0.04567917200717364
GBPJPY,TREND,SHORT,2026-03-31 15:40:00+00:00,209.833025,,,,2026-03-31 15:45:00+00:00,209.89197610473633,state_change,-0.028094292943792176
GBPJPY,TREND,LONG,2026-03-31 16:40:00+00:00,210.07400408020018,,,,2026-03-31 16:50:00+00:00,209.97299638977051,state_change,-0.048081956104906176
GBPJPY,TREND,LONG,2026-04-01 05:05:00+00:00,210.44108187561034,,,,2026-04-01 05:10:00+00:00,210.427907220459,state_change,-0.006260495828058765
GBPJPY,TREND,SHORT,2026-04-01 07:00:00+00:00,210.19595899047852,,,,2026-04-01 07:05:00+00:00,210.28005419311523,state_change,-0.04000800160031126
GBPJPY,TREND,LONG,2026-04-01 15:30:00+00:00,211.38727022094727,,,,2026-04-01 15:35:00+00:00,211.2197410095215,state_change,-0.07925227060772144
GBPJPY,MEAN_REVERSION,LONG,2026-04-03 20:35:00+00:00,210.44108187561034,,,,2026-04-03 20:40:00+00:00,210.50888467407228,midline,0.032219373640174354
GBPJPY,MEAN_REVERSION,SHORT,2026-04-06 05:10:00+00:00,210.85181839294435,,,,2026-04-06 06:15:00+00:00,210.88717022094727,midline,-0.016766195460093947
GBPJPY,MEAN_REVERSION,SHORT,2026-04-07 00:10:00+00:00,211.36871328430178,,,,2026-04-07 01:20:00+00:00,211.44427319641113,midline,-0.03574791696239199
GBPJPY,MEAN_REVERSION,SHORT,2026-04-07 19:15:00+00:00,211.92859884338378,,,,2026-04-07 19:45:00+00:00,212.11841922912598,state_change,-0.08956808414632977
GBPJPY,MEAN_REVERSION,SHORT,2026-04-09 00:50:00+00:00,212.65945545043945,,,,2026-04-09 02:10:00+00:00,212.70453496398926,midline,-0.021197982217313616
GBPJPY,MEAN_REVERSION,SHORT,2026-04-09 07:05:00+00:00,212.7894343322754,,,,2026-04-09 07:15:00+00:00,212.72153665466308,midline,0.03190838766283788
GBPJPY,MEAN_REVERSION,SHORT,2026-04-10 06:00:00+00:00,213.7062431213379,,,,2026-04-10 06:50:00+00:00,213.7377463256836,midline,-0.014741358925940418
GBPJPY,MEAN_REVERSION,LONG,2026-04-10 20:55:00+00:00,214.41888228149415,,,,2026-04-10 21:00:00+00:00,214.36312465820313,state_change,-0.026004063960105572
GBPJPY,MEAN_REVERSION,SHORT,2026-04-15 11:45:00+00:00,215.45290299682617,,,,2026-04-15 11:50:00+00:00,215.60611614074708,state_change,-0.07111212788957211
GBPJPY,MEAN_REVERSION,SHORT,2026-04-17 00:50:00+00:00,215.40591532592774,,,,2026-04-17 01:10:00+00:00,215.38506363830567,midline,0.00968018338332044
GBPJPY,MEAN_REVERSION,LONG,2026-04-17 06:05:00+00:00,215.53809411621094,,,,2026-04-17 07:30:00+00:00,215.37491566772462,midline,-0.07570747489227259
GBPJPY,MEAN_REVERSION,SHORT,2026-04-23 06:35:00+00:00,215.3579207763672,,,,2026-04-23 07:30:00+00:00,215.30104720458985,midline,0.02640885999098952
GBPJPY,MEAN_REVERSION,LONG,2026-04-24 06:40:00+00:00,215.04199271850587,,,,2026-04-24 07:40:00+00:00,215.0429813354492,midline,0.00045973204156890546
GBPJPY,TREND,LONG,2026-04-30 12:40:00+00:00,212.18242738952637,,,,2026-04-30 12:45:00+00:00,211.98059039611817,state_change,-0.09512427390495626
GBPJPY,TREND,LONG,2026-04-30 13:45:00+00:00,212.02239172668456,,,,2026-04-30 13:50:00+00:00,211.97560177001952,state_change,-0.022068403381347856
GBPJPY,TREND,SHORT,2026-05-01 06:45:00+00:00,212.02059093933107,,,,2026-05-01 06:50:00+00:00,212.05140448608398,state_change,-0.0145332802896192
GBPJPY,TREND,SHORT,2026-05-04 18:55:00+00:00,212.1105692779541,,,,2026-05-04 19:00:00+00:00,212.6455174255371,state_change,-0.2522024948610424
GBPJPY,TREND,SHORT,2026-05-06 07:50:00+00:00,212.32453099365236,2026-05-06 07:55:00+00:00,211.91937430114746,0.09540976980116911,2026-05-06 08:05:00+00:00,212.3814723175049,state_change_after_partial,0.08200073892139503
GBPJPY,TREND,SHORT,2026-05-06 10:20:00+00:00,212.25853467407228,,,,2026-05-06 10:25:00+00:00,212.41046981506346,state_change,-0.07158022702100642
GBPJPY,TREND,LONG,2026-05-06 11:10:00+00:00,212.5745040802002,,,,2026-05-06 11:15:00+00:00,212.53048344726562,state_change,-0.020708331474206254
GBPJPY,MEAN_REVERSION,LONG,2026-05-06 21:05:00+00:00,212.4394825744629,,,,2026-05-06 22:00:00+00:00,212.41951321411133,midline,-0.009400023060479601
GBPJPY,MEAN_REVERSION,LONG,2026-05-07 06:40:00+00:00,212.51950040588378,,,,2026-05-07 07:00:00+00:00,212.54747833862305,midline,0.013164877898663718
AUDJPY,TREND,SHORT,2026-03-20 00:15:00+00:00,111.75464502716065,2026-03-20 00:20:00+00:00,111.69033286743164,0.028773819519262167,2026-03-20 00:25:00+00:00,111.7243438796997,state_change_after_partial,0.04233081639110625
AUDJPY,TREND,LONG,2026-03-20 01:00:00+00:00,111.94938735351562,,,,2026-03-20 01:05:00+00:00,111.87362452239991,state_change,-0.06767596760174355
AUDJPY,TREND,LONG,2026-03-20 01:30:00+00:00,111.98239108428955,,,,2026-03-20 01:35:00+00:00,111.95060497283936,state_change,-0.028384919398860564
AUDJPY,TREND,LONG,2026-03-23 07:45:00+00:00,111.1022178314209,,,,2026-03-23 07:55:00+00:00,110.94680796966553,state_change,-0.139880071513232
AUDJPY,TREND,LONG,2026-03-23 08:00:00+00:00,111.0642082168579,,,,2026-03-23 08:05:00+00:00,111.00379577636718,state_change,-0.05439415763246469
AUDJPY,TREND,SHORT,2026-03-23 09:10:00+00:00,110.91781444091797,,,,2026-03-23 09:15:00+00:00,110.96618904418945,state_change,-0.04361301519986149
AUDJPY,TREND,LONG,2026-03-23 11:05:00+00:00,111.34426299591064,,,,2026-03-23 11:50:00+00:00,111.02478767089843,state_change,-0.2869257170654005
AUDJPY,TREND,LONG,2026-03-23 12:40:00+00:00,111.38727086334228,,,,2026-03-23 12:50:00+00:00,111.38872091217041,state_change,0.001301808381604097
AUDJPY,TREND,LONG,2026-03-23 13:45:00+00:00,111.39827465057373,,,,2026-03-23 13:50:00+00:00,111.32373147125244,state_change,-0.06691591907962424
AUDJPY,TREND,LONG,2026-03-23 14:10:00+00:00,111.49929277496338,,,,2026-03-23 14:25:00+00:00,111.67765694885254,state_change,0.15996888361360373
AUDJPY,TREND,LONG,2026-03-23 15:00:00+00:00,111.75134207611083,,,,2026-03-23 15:15:00+00:00,111.42770694885255,state_change,-0.28960289983619436
AUDJPY,MEAN_REVERSION,LONG,2026-03-26 02:35:00+00:00,110.59311334533692,,,,2026-03-26 03:10:00+00:00,110.67585844726563,midline,0.07481939826607942
AUDJPY,TREND,SHORT,2026-03-26 14:40:00+00:00,110.28693630828857,,,,2026-03-26 14:45:00+00:00,110.31505786743163,state_change,-0.025498540520207946
AUDJPY,TREND,SHORT,2026-03-26 15:35:00+00:00,110.24594414215088,,,,2026-03-26 15:40:00+00:00,110.30305442962646,state_change,-0.051802619969354424
AUDJPY,TREND,SHORT,2026-03-26 16:20:00+00:00,110.16096205749513,,,,2026-03-26 16:25:00+00:00,110.19503112030029,state_change,-0.030926620618454415
AUDJPY,MEAN_REVERSION,LONG,2026-03-27 12:00:00+00:00,110.06000961456299,,,,2026-03-27 13:20:00+00:00,110.07298222045898,midline,0.011786847867290007
AUDJPY,MEAN_REVERSION,SHORT,2026-03-31 11:15:00+00:00,109.58107622680664,,,,2026-03-31 11:20:00+00:00,109.72494353027344,state_change,-0.13128845638368247
AUDJPY,MEAN_REVERSION,LONG,2026-04-01 21:00:00+00:00,109.88897016448975,,,,2026-04-01 21:10:00+00:00,109.94300333862304,midline,0.04917069843535238
AUDJPY,TREND,LONG,2026-04-02 00:05:00+00:00,109.94798770294189,,,,2026-04-02 00:10:00+00:00,109.902018800354,state_change,-0.04180968069382729
AUDJPY,TREND,SHORT,2026-04-02 00:20:00+00:00,109.78004155273437,,,,2026-04-02 00:25:00+00:00,109.84996853027343,state_change,-0.06369735021958256
AUDJPY,TREND,LONG,2026-04-02 00:30:00+00:00,109.92498047790527,,,,2026-04-02 00:35:00+00:00,109.88201852874757,state_change,-0.03908297183308207
AUDJPY,TREND,SHORT,2026-04-02 01:15:00+00:00,109.59707949523926,,,,2026-04-02 01:20:00+00:00,109.70393560638428,state_change,-0.09749904982609969
AUDJPY,MEAN_REVERSION,LONG,2026-04-03 12:35:00+00:00,110.14202674713134,,,,2026-04-03 15:55:00+00:00,109.98899938659669,midline,-0.13893639426663107
AUDJPY,MEAN_REVERSION,LONG,2026-04-03 19:00:00+00:00,109.94498112030028,,,,2026-04-03 19:20:00+00:00,109.96100510864258,midline,0.01457455190678747
AUDJPY,MEAN_REVERSION,LONG,2026-04-06 20:55:00+00:00,110.45608490753173,,,,2026-04-06 21:55:00+00:00,110.3809192779541,state_change,-0.06805023882617833
AUDJPY,MEAN_REVERSION,SHORT,2026-04-07 00:10:00+00:00,110.50089802398682,,,,2026-04-07 00:55:00+00:00,110.48009178314209,midline,0.0188290242131961
AUDJPY,TREND,LONG,2026-04-07 19:15:00+00:00,111.20723455810547,,,,2026-04-07 19:20:00+00:00,111.07677922363281,state_change,-0.11730831630787364
AUDJPY,TREND,SHORT,2026-04-07 21:00:00+00:00,111.11077663421631,,,,2026-04-07 21:05:00+00:00,111.18623426513672,state_change,-0.0679120722635318
AUDJPY,TREND,LONG,2026-04-08 04:10:00+00:00,111.90438018493653,,,,2026-04-08 04:15:00+00:00,111.86162588500977,state_change,-0.03820610047264861
AUDJPY,TREND,SHORT,2026-04-08 07:05:00+00:00,111.69565871887207,,,,2026-04-08 07:10:00+00:00,111.81535786743164,state_change,-0.10716544396847105
AUDJPY,TREND,SHORT,2026-04-08 08:40:00+00:00,111.48670088500977,,,,2026-04-08 08:45:00+00:00,111.58831509246826,state_change,-0.09114468959243727
AUDJPY,MEAN_REVERSION,LONG,2026-04-08 21:00:00+00:00,111.56930646972656,,,,2026-04-08 21:25:00+00:00,111.54768569488526,state_change,-0.019378783937462618
AUDJPY,TREND,SHORT,2026-04-12 23:00:00+00:00,112.13256777954102,,,,2026-04-12 23:05:00+00:00,112.19843770294189,state_change,-0.05874290110823299
AUDJPY,MEAN_REVERSION,SHORT,2026-04-13 11:00:00+00:00,112.60847050476075,,,,2026-04-13 11:25:00+00:00,112.5735127029419,midline,0.03104366986085294
AUDJPY,TREND,SHORT,2026-04-15 21:00:00+00:00,113.79523719329835,,,,2026-04-15 21:05:00+00:00,113.91777564239501,state_change,-0.10768328457237963
AUDJPY,MEAN_REVERSION,SHORT,2026-04-16 20:40:00+00:00,113.99219638977051,,,,2026-04-16 20:55:00+00:00,113.95178665466308,midline,0.035449562678180335
AUDJPY,MEAN_REVERSION,LONG,2026-04-16 21:20:00+00:00,113.85776608428955,,,,2026-04-16 22:15:00+00:00,113.90221805114746,midline,0.03904166433845724
AUDJPY,TREND,SHORT,2026-04-17 15:00:00+00:00,113.58328160705567,,,,2026-04-17 15:05:00+00:00,113.66272738952637,state_change,-0.06994496139454132
AUDJPY,MEAN_REVERSION,LONG,2026-04-20 21:05:00+00:00,113.86176468658446,,,,2026-04-20 22:00:00+00:00,113.93820633544922,midline,0.06713548580172812
AUDJPY,TREND,SHORT,2026-04-21 19:40:00+00:00,113.81423058624267,,,,2026-04-21 19:45:00+00:00,113.926780128479,state_change,-0.0988888135135646
AUDJPY,TREND,SHORT,2026-04-22 21:00:00+00:00,114.0101905319214,,,,2026-04-22 21:05:00+00:00,114.05080547790527,state_change,-0.03562396115153188
AUDJPY,TREND,SHORT,2026-04-23 17:40:00+00:00,113.73324550476075,,,,2026-04-23 17:45:00+00:00,113.77275,state_change,-0.03473434268399522
AUDJPY,TREND,LONG,2026-04-24 00:05:00+00:00,113.96678904418945,,,,2026-04-24 00:10:00+00:00,113.90221805114746,state_change,-0.05665772773237876
