datetime,direction,move0_pip,has_e2,pnl1,pnl2,pnl_total,month
2022-08-08 13:00:00,buy,10.7,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-08 13:40:00,sell,12.8,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-08 15:20:00,sell,10.7,False,2360.0,0.0,2360.0,2022-08
2022-08-09 07:30:00,sell,9.3,False,2360.0,0.0,2360.0,2022-08
2022-08-09 08:20:00,sell,13.0,False,-10000.0,0.0,-10000.0,2022-08
2022-08-09 10:45:00,buy,9.7,False,2360.0,0.0,2360.0,2022-08
2022-08-09 12:20:00,sell,9.6,False,2360.0,0.0,2360.0,2022-08
2022-08-09 14:40:00,sell,13.3,False,2360.0,0.0,2360.0,2022-08
2022-08-10 11:50:00,sell,10.8,True,2360.0,2360.0,4720.0,2022-08
2022-08-10 12:25:00,buy,9.9,False,2360.0,0.0,2360.0,2022-08
2022-08-10 12:50:00,buy,10.9,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-10 13:10:00,buy,13.4,False,2360.0,0.0,2360.0,2022-08
2022-08-10 13:35:00,buy,16.5,False,2360.0,0.0,2360.0,2022-08
2022-08-10 13:55:00,sell,13.3,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-10 14:30:00,sell,16.2,False,2360.0,0.0,2360.0,2022-08
2022-08-10 15:10:00,buy,15.9,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-10 16:15:00,buy,10.1,True,2360.0,2360.0,4720.0,2022-08
2022-08-10 18:25:00,buy,10.0,False,2360.0,0.0,2360.0,2022-08
2022-08-10 18:45:00,buy,9.7,False,2360.0,0.0,2360.0,2022-08
2022-08-11 06:15:00,sell,9.7,True,2360.0,2360.0,4720.0,2022-08
2022-08-11 08:55:00,sell,12.7,False,2360.0,0.0,2360.0,2022-08
2022-08-11 10:05:00,buy,9.5,False,2360.0,0.0,2360.0,2022-08
2022-08-11 10:20:00,buy,9.5,False,2360.0,0.0,2360.0,2022-08
2022-08-11 12:10:00,sell,11.0,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-11 12:40:00,sell,10.5,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-11 13:50:00,sell,16.0,False,2360.0,0.0,2360.0,2022-08
2022-08-11 14:40:00,buy,13.9,True,2360.0,2360.0,4720.0,2022-08
2022-08-11 15:05:00,buy,15.0,True,2360.0,2360.0,4720.0,2022-08
2022-08-12 07:45:00,buy,13.9,True,2360.0,2360.0,4720.0,2022-08
2022-08-12 09:00:00,buy,13.1,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-12 10:10:00,buy,12.3,False,2360.0,0.0,2360.0,2022-08
2022-08-12 10:30:00,buy,10.0,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-12 12:40:00,buy,12.6,True,2360.0,2360.0,4720.0,2022-08
2022-08-12 13:45:00,sell,11.5,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-12 14:00:00,buy,35.6,False,2360.0,0.0,2360.0,2022-08
2022-08-12 14:30:00,sell,10.8,False,2360.0,0.0,2360.0,2022-08
2022-08-12 14:50:00,buy,10.0,False,2360.0,0.0,2360.0,2022-08
2022-08-15 00:50:00,sell,10.5,False,2360.0,0.0,2360.0,2022-08
2022-08-15 02:00:00,buy,10.9,True,-6055.0,2360.0,-3695.0,2022-08
2022-08-15 08:40:00,buy,11.0,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-15 09:35:00,sell,12.7,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-15 10:50:00,sell,10.4,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-16 06:25:00,sell,9.7,False,2360.0,0.0,2360.0,2022-08
2022-08-16 06:55:00,buy,13.3,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-16 07:30:00,sell,12.0,False,2360.0,0.0,2360.0,2022-08
2022-08-16 07:55:00,sell,10.6,False,2360.0,0.0,2360.0,2022-08
2022-08-16 12:15:00,sell,11.5,False,2360.0,0.0,2360.0,2022-08
2022-08-16 12:55:00,sell,11.3,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-16 13:45:00,sell,9.7,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-16 14:00:00,buy,13.0,False,2360.0,0.0,2360.0,2022-08
2022-08-16 14:35:00,sell,10.1,True,2360.0,2360.0,4720.0,2022-08
2022-08-16 15:30:00,buy,9.3,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-17 06:05:00,buy,10.4,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-17 07:15:00,buy,17.2,False,2360.0,0.0,2360.0,2022-08
2022-08-17 08:00:00,buy,12.9,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-17 08:20:00,sell,16.0,True,1807.0,-10000.0,-8193.0,2022-08
2022-08-17 11:25:00,buy,9.6,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-17 11:55:00,sell,11.4,False,2360.0,0.0,2360.0,2022-08
2022-08-17 12:30:00,buy,23.6,False,2360.0,0.0,2360.0,2022-08
2022-08-17 13:05:00,sell,10.5,False,2360.0,0.0,2360.0,2022-08
2022-08-17 14:00:00,sell,13.4,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-17 14:50:00,buy,17.0,False,2360.0,0.0,2360.0,2022-08
2022-08-17 18:00:00,sell,22.7,True,-9141.0,-10000.0,-19141.0,2022-08
2022-08-18 06:30:00,buy,10.2,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-18 07:05:00,sell,10.3,False,2360.0,0.0,2360.0,2022-08
2022-08-18 08:00:00,sell,11.5,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-18 09:50:00,sell,10.2,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-18 10:05:00,sell,12.3,False,2360.0,0.0,2360.0,2022-08
2022-08-18 11:30:00,sell,9.4,True,2360.0,2360.0,4720.0,2022-08
2022-08-18 13:30:00,buy,10.5,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-18 14:00:00,buy,10.1,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-18 16:55:00,buy,12.0,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-19 01:30:00,buy,10.4,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-19 02:05:00,sell,9.1,False,2360.0,0.0,2360.0,2022-08
2022-08-19 06:35:00,buy,9.6,False,2360.0,0.0,2360.0,2022-08
2022-08-19 08:00:00,buy,12.1,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-19 08:45:00,buy,13.0,False,2360.0,0.0,2360.0,2022-08
2022-08-19 10:00:00,buy,9.6,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-19 11:35:00,buy,13.4,False,2360.0,0.0,2360.0,2022-08
2022-08-19 11:55:00,sell,11.5,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-19 12:50:00,sell,12.4,False,2360.0,0.0,2360.0,2022-08
2022-08-19 14:35:00,buy,9.2,False,2360.0,0.0,2360.0,2022-08
2022-08-22 06:55:00,buy,9.3,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-22 07:50:00,buy,10.1,False,2360.0,0.0,2360.0,2022-08
2022-08-22 08:50:00,sell,13.0,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-22 10:00:00,buy,12.7,False,2360.0,0.0,2360.0,2022-08
2022-08-22 13:30:00,buy,9.3,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-22 13:50:00,buy,13.3,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-22 15:25:00,buy,14.1,False,2360.0,0.0,2360.0,2022-08
2022-08-22 15:45:00,buy,9.6,False,2360.0,0.0,2360.0,2022-08
2022-08-22 17:55:00,buy,11.7,False,2360.0,0.0,2360.0,2022-08
2022-08-23 06:30:00,buy,11.0,False,2360.0,0.0,2360.0,2022-08
2022-08-23 07:00:00,sell,15.8,False,2360.0,0.0,2360.0,2022-08
2022-08-23 07:20:00,sell,12.5,False,-10000.0,0.0,-10000.0,2022-08
2022-08-23 07:40:00,sell,11.0,False,2360.0,0.0,2360.0,2022-08
2022-08-23 08:30:00,sell,16.0,False,2360.0,0.0,2360.0,2022-08
2022-08-23 08:55:00,sell,11.1,False,2360.0,0.0,2360.0,2022-08
2022-08-23 10:10:00,buy,10.3,True,2360.0,2360.0,4720.0,2022-08
2022-08-23 12:40:00,sell,10.0,False,2360.0,0.0,2360.0,2022-08
2022-08-23 13:20:00,sell,15.0,False,2360.0,0.0,2360.0,2022-08
2022-08-23 13:35:00,sell,14.0,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-23 13:50:00,buy,16.9,False,2360.0,0.0,2360.0,2022-08
2022-08-23 14:05:00,sell,19.4,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-23 14:25:00,buy,13.8,False,-10000.0,0.0,-10000.0,2022-08
2022-08-23 14:50:00,sell,16.1,False,2360.0,0.0,2360.0,2022-08
2022-08-23 15:25:00,buy,9.9,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-24 07:20:00,sell,14.2,False,2360.0,0.0,2360.0,2022-08
2022-08-24 09:15:00,buy,12.0,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-24 12:00:00,sell,11.3,False,2360.0,0.0,2360.0,2022-08
2022-08-24 12:20:00,buy,11.2,False,2360.0,0.0,2360.0,2022-08
2022-08-24 12:35:00,buy,13.7,True,-10000.0,2360.0,-7640.0,2022-08
2022-08-24 13:35:00,sell,11.2,True,2360.0,2360.0,4720.0,2022-08
2022-08-24 14:15:00,sell,14.3,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-24 14:40:00,sell,9.4,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-24 15:25:00,buy,9.1,False,2360.0,0.0,2360.0,2022-08
2022-08-25 00:05:00,sell,13.1,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-25 04:45:00,sell,15.0,False,2360.0,0.0,2360.0,2022-08
2022-08-25 06:15:00,sell,16.2,False,2360.0,0.0,2360.0,2022-08
2022-08-25 06:30:00,sell,12.0,False,2360.0,0.0,2360.0,2022-08
2022-08-25 07:10:00,sell,12.3,True,2360.0,2360.0,4720.0,2022-08
2022-08-25 08:30:00,sell,14.7,False,2360.0,0.0,2360.0,2022-08
2022-08-25 11:30:00,buy,12.3,True,2360.0,2360.0,4720.0,2022-08
2022-08-25 11:50:00,buy,13.4,False,2360.0,0.0,2360.0,2022-08
2022-08-25 12:45:00,buy,10.0,False,2360.0,0.0,2360.0,2022-08
2022-08-25 13:30:00,buy,12.6,False,2360.0,0.0,2360.0,2022-08
2022-08-25 14:30:00,sell,16.2,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-25 15:00:00,buy,10.5,False,2360.0,0.0,2360.0,2022-08
2022-08-25 15:30:00,buy,12.0,False,2360.0,0.0,2360.0,2022-08
2022-08-26 07:25:00,sell,9.1,True,2360.0,2360.0,4720.0,2022-08
2022-08-26 08:00:00,buy,12.4,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-26 09:05:00,sell,9.6,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-26 09:25:00,sell,9.1,True,2360.0,2360.0,4720.0,2022-08
2022-08-26 12:30:00,sell,21.1,True,2360.0,2360.0,4720.0,2022-08
2022-08-26 12:45:00,sell,14.9,False,-10000.0,0.0,-10000.0,2022-08
2022-08-26 13:25:00,sell,10.3,True,2360.0,2360.0,4720.0,2022-08
2022-08-26 14:00:00,buy,37.5,False,2360.0,0.0,2360.0,2022-08
2022-08-26 14:15:00,buy,20.6,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-26 14:35:00,buy,18.1,True,2360.0,-10000.0,-7640.0,2022-08
2022-08-26 14:50:00,buy,22.0,True,-10000.0,-10000.0,-20000.0,2022-08
2022-08-26 15:15:00,buy,11.1,False,2360.0,0.0,2360.0,2022-08
