datetime,direction,move0_pip,has_e2,pnl1,pnl2,pnl_total,month
2022-08-18 07:05:00,sell,12.1,False,2500.0,0.0,2500.0,2022-08
2022-08-19 01:30:00,buy,11.8,False,2500.0,0.0,2500.0,2022-08
2022-08-22 09:50:00,sell,11.4,True,-5000.0,2500.0,-2500.0,2022-08
2022-08-22 13:45:00,buy,11.0,True,-4409.0,-5000.0,-9409.0,2022-08
2022-08-23 13:45:00,sell,25.2,False,-5000.0,0.0,-5000.0,2022-08
2022-08-23 14:15:00,buy,13.3,False,2500.0,0.0,2500.0,2022-08
2022-08-24 14:45:00,sell,12.9,True,2500.0,2500.0,5000.0,2022-08
2022-08-25 06:15:00,sell,12.0,False,-5000.0,0.0,-5000.0,2022-08
2022-08-25 08:30:00,sell,11.3,False,2500.0,0.0,2500.0,2022-08
2022-08-26 12:30:00,sell,11.6,True,2500.0,2500.0,5000.0,2022-08
2022-08-26 14:00:00,buy,29.2,False,2500.0,0.0,2500.0,2022-08
2022-08-26 14:20:00,buy,11.4,True,-5000.0,-5000.0,-10000.0,2022-08
2022-08-26 14:45:00,sell,10.4,False,2500.0,0.0,2500.0,2022-08
2022-08-26 18:15:00,buy,11.3,False,-156.0,0.0,-156.0,2022-08
2022-08-29 12:20:00,sell,13.9,True,-5000.0,-5000.0,-10000.0,2022-08
2022-08-30 02:00:00,buy,11.9,False,2280.0,0.0,2280.0,2022-08
2022-08-30 05:50:00,sell,10.6,True,2500.0,2500.0,5000.0,2022-08
2022-08-30 08:05:00,sell,10.6,True,-2877.0,-5000.0,-7877.0,2022-08
2022-08-30 14:00:00,buy,11.1,True,-5000.0,2500.0,-2500.0,2022-08
2022-08-31 14:50:00,buy,12.0,False,2500.0,0.0,2500.0,2022-08
2022-09-01 14:00:00,buy,20.0,False,2500.0,0.0,2500.0,2022-09
2022-09-01 14:30:00,buy,14.8,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-01 14:45:00,buy,10.4,False,2500.0,0.0,2500.0,2022-09
2022-09-01 15:05:00,sell,14.0,False,2500.0,0.0,2500.0,2022-09
2022-09-02 12:30:00,sell,23.5,False,2500.0,0.0,2500.0,2022-09
2022-09-02 13:15:00,sell,13.0,False,2500.0,0.0,2500.0,2022-09
2022-09-02 16:20:00,buy,10.4,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-02 16:40:00,buy,10.3,False,2500.0,0.0,2500.0,2022-09
2022-09-02 17:20:00,buy,12.5,False,2500.0,0.0,2500.0,2022-09
2022-09-06 14:00:00,buy,12.5,True,2500.0,-5000.0,-2500.0,2022-09
2022-09-07 00:15:00,buy,11.9,True,-42.0,2500.0,2458.0,2022-09
2022-09-07 07:55:00,sell,11.3,False,2500.0,0.0,2500.0,2022-09
2022-09-07 13:30:00,sell,10.4,True,2500.0,2500.0,5000.0,2022-09
2022-09-07 14:30:00,sell,10.9,True,2500.0,-5000.0,-2500.0,2022-09
2022-09-08 12:15:00,buy,14.4,False,2500.0,0.0,2500.0,2022-09
2022-09-08 12:55:00,buy,12.1,True,-5000.0,2500.0,-2500.0,2022-09
2022-09-08 13:40:00,sell,10.3,False,2500.0,0.0,2500.0,2022-09
2022-09-08 14:00:00,buy,10.5,False,2500.0,0.0,2500.0,2022-09
2022-09-08 17:10:00,sell,11.6,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-09 11:30:00,buy,10.4,False,-5000.0,0.0,-5000.0,2022-09
2022-09-09 14:00:00,sell,11.5,True,2500.0,-5000.0,-2500.0,2022-09
2022-09-11 22:00:00,sell,10.8,False,2500.0,0.0,2500.0,2022-09
2022-09-12 13:15:00,buy,11.0,False,2500.0,0.0,2500.0,2022-09
2022-09-13 12:30:00,buy,70.8,True,-3581.0,-5000.0,-8581.0,2022-09
2022-09-13 13:20:00,sell,10.8,False,2500.0,0.0,2500.0,2022-09
2022-09-13 14:00:00,buy,19.2,False,2500.0,0.0,2500.0,2022-09
2022-09-13 14:20:00,buy,11.4,False,-5000.0,0.0,-5000.0,2022-09
2022-09-15 13:40:00,sell,15.2,True,-5000.0,2500.0,-2500.0,2022-09
2022-09-16 07:45:00,buy,15.1,False,2500.0,0.0,2500.0,2022-09
2022-09-16 14:05:00,sell,10.6,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-16 15:15:00,sell,10.6,False,2500.0,0.0,2500.0,2022-09
2022-09-20 00:00:00,sell,10.9,True,2500.0,2500.0,5000.0,2022-09
2022-09-20 06:00:00,buy,11.9,False,2500.0,0.0,2500.0,2022-09
2022-09-20 08:05:00,buy,11.3,True,929.0,-5000.0,-4071.0,2022-09
2022-09-21 06:30:00,buy,13.5,False,2500.0,0.0,2500.0,2022-09
2022-09-21 18:00:00,buy,37.3,False,2500.0,0.0,2500.0,2022-09
2022-09-21 18:40:00,sell,34.4,False,2500.0,0.0,2500.0,2022-09
2022-09-21 19:00:00,buy,14.0,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-21 19:25:00,buy,14.6,False,-5000.0,0.0,-5000.0,2022-09
2022-09-22 08:00:00,sell,15.7,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-22 08:30:00,sell,10.3,True,-5000.0,-5000.0,-10000.0,2022-09
